application_id,customer_id,requested_amount,tenure_months,purpose,submitted_at,channel
APP208191,CUS108191,572000,48,MEDICAL,2026-07-31 11:12:00,WEB
APP208192,CUS108192,1087000,36,HOME_RENOVATION,2026-10-06 12:07:00,MOBILE
APP208193,CUS108193,328000,12,TRAVEL,2026-01-20 14:11:00,MOBILE
APP208194,CUS108194,358000,48,HOME_RENOVATION,2026-12-28 02:58:00,MOBILE
APP208195,CUS108195,218000,36,HOME_RENOVATION,2026-08-05 14:25:00,MOBILE
APP208196,CUS108196,624000,48,EDUCATION,2026-12-30 04:46:00,MOBILE
APP208197,CUS108197,728000,36,EDUCATION,2026-12-13 19:32:00,MOBILE
APP208198,CUS108198,1015000,36,DEBT_CONSOLIDATION,2026-01-27 00:45:00,MOBILE
APP208199,CUS108199,145000,12,OTHER,2026-05-15 15:34:00,WEB
APP208200,CUS108200,494000,48,MEDICAL,2026-10-13 11:03:00,MOBILE
APP208201,CUS108201,425000,48,EDUCATION,2026-08-17 00:22:00,WEB
APP208202,CUS108202,328000,36,MEDICAL,2026-03-09 18:48:00,WEB
APP208203,CUS108203,445000,12,DEBT_CONSOLIDATION,2026-04-28 15:09:00,MOBILE
APP208204,CUS108204,269000,36,OTHER,2026-02-11 02:10:00,MOBILE
APP208205,CUS108205,289000,36,TRAVEL,2026-03-12 02:00:00,MOBILE
APP208206,CUS108206,588000,48,DEBT_CONSOLIDATION,2026-11-19 01:38:00,MOBILE
APP208207,CUS108207,388000,36,DEBT_CONSOLIDATION,2026-10-19 17:27:00,WEB
APP208208,CUS108208,589000,60,OTHER,2026-07-16 05:10:00,MOBILE
APP208209,CUS108209,422000,36,TRAVEL,2026-07-17 12:15:00,MOBILE
APP208210,CUS108210,250000,36,MEDICAL,2026-04-26 16:12:00,WEB
APP208211,CUS108211,401000,24,DEBT_CONSOLIDATION,2026-11-02 14:17:00,WEB
APP208212,CUS108212,402000,12,TRAVEL,2026-06-06 11:50:00,MOBILE
APP208213,CUS108213,769000,60,DEBT_CONSOLIDATION,2026-07-01 16:31:00,WEB
APP208214,CUS108214,615000,36,EDUCATION,2026-11-30 21:23:00,WEB
APP208215,CUS108215,252000,24,DEBT_CONSOLIDATION,2026-07-22 03:33:00,MOBILE
APP208216,CUS108216,557000,18,OTHER,2026-03-27 15:25:00,WEB
APP208217,CUS108217,391000,12,DEBT_CONSOLIDATION,2026-01-14 22:07:00,MOBILE
APP208218,CUS108218,326000,36,MEDICAL,2026-01-23 04:17:00,MOBILE
APP208219,CUS108219,812000,36,DEBT_CONSOLIDATION,2026-05-21 09:10:00,MOBILE
APP208220,CUS108220,447000,36,DEBT_CONSOLIDATION,2026-03-03 01:49:00,MOBILE
APP208221,CUS108221,358000,12,MEDICAL,2026-09-19 04:57:00,WEB
APP208222,CUS108222,1014000,60,TRAVEL,2026-06-28 17:10:00,MOBILE
APP208223,CUS108223,381000,36,HOME_RENOVATION,2026-06-26 07:14:00,MOBILE
APP208224,CUS108224,249000,36,MEDICAL,2026-11-25 17:39:00,MOBILE
APP208225,CUS108225,324000,36,DEBT_CONSOLIDATION,2026-06-09 18:11:00,MOBILE
APP208226,CUS108226,187000,36,MEDICAL,2026-03-31 19:50:00,MOBILE
APP208227,CUS108227,502000,36,MEDICAL,2026-07-02 18:41:00,MOBILE
APP208228,CUS108228,423000,36,EDUCATION,2026-03-09 01:42:00,WEB
APP208229,CUS108229,533000,36,HOME_RENOVATION,2026-08-01 13:24:00,WEB
APP208230,CUS108230,482000,48,DEBT_CONSOLIDATION,2026-12-22 21:36:00,MOBILE
APP208231,CUS108231,392000,36,HOME_RENOVATION,2026-05-22 13:10:00,MOBILE
APP208232,CUS108232,597000,48,TRAVEL,2026-06-06 18:31:00,WEB
APP208233,CUS108233,292000,12,HOME_RENOVATION,2026-09-02 11:53:00,MOBILE
APP208234,CUS108234,338000,36,HOME_RENOVATION,2026-07-15 08:34:00,MOBILE
APP208235,CUS108235,322000,48,TRAVEL,2026-12-15 08:54:00,MOBILE
APP208236,CUS108236,418000,12,EDUCATION,2026-01-02 07:41:00,MOBILE
APP208237,CUS108237,715000,36,EDUCATION,2026-02-13 08:19:00,MOBILE
APP208238,CUS108238,612000,36,TRAVEL,2026-05-22 00:00:00,WEB
APP208239,CUS108239,548000,48,TRAVEL,2026-06-24 15:16:00,WEB
APP208240,CUS108240,688000,48,OTHER,2026-09-10 17:51:00,MOBILE
APP208241,CUS108241,387000,36,TRAVEL,2026-09-09 14:17:00,WEB
APP208242,CUS108242,1100000,36,EDUCATION,2026-08-12 17:34:00,MOBILE
APP208243,CUS108243,666000,12,TRAVEL,2026-07-31 15:54:00,WEB
APP208244,CUS108244,273000,24,MEDICAL,2026-03-21 23:08:00,WEB
APP208245,CUS108245,364000,36,DEBT_CONSOLIDATION,2026-03-07 09:05:00,WEB
APP208246,CUS108246,444000,24,TRAVEL,2026-12-11 01:43:00,WEB
APP208247,CUS108247,341000,48,MEDICAL,2026-09-12 16:47:00,MOBILE
APP208248,CUS108248,357000,48,MEDICAL,2026-01-17 04:17:00,WEB
APP208249,CUS108249,503000,12,EDUCATION,2026-02-08 02:59:00,WEB
APP208250,CUS108250,873000,36,EDUCATION,2026-03-22 04:34:00,MOBILE
APP208251,CUS108251,295000,48,EDUCATION,2026-09-07 22:52:00,MOBILE
APP208252,CUS108252,667000,18,DEBT_CONSOLIDATION,2026-03-13 12:23:00,MOBILE
APP208253,CUS108253,394000,24,OTHER,2026-10-25 00:42:00,MOBILE
APP208254,CUS108254,394000,36,HOME_RENOVATION,2026-02-02 12:52:00,MOBILE
APP208255,CUS108255,140000,36,EDUCATION,2026-02-11 17:25:00,MOBILE
APP208256,CUS108256,329000,24,EDUCATION,2026-12-30 04:19:00,MOBILE
APP208257,CUS108257,405000,18,OTHER,2026-03-10 08:23:00,MOBILE
APP208258,CUS108258,1285000,12,DEBT_CONSOLIDATION,2026-10-11 20:52:00,MOBILE
APP208259,CUS108259,784000,48,OTHER,2026-05-06 10:48:00,MOBILE
APP208260,CUS108260,434000,36,HOME_RENOVATION,2026-04-04 16:35:00,MOBILE
APP208261,CUS108261,768000,48,HOME_RENOVATION,2026-03-02 05:20:00,MOBILE
APP208262,CUS108262,337000,36,DEBT_CONSOLIDATION,2026-12-24 04:10:00,MOBILE
APP208263,CUS108263,705000,48,HOME_RENOVATION,2026-07-06 12:48:00,MOBILE
APP208264,CUS108264,224000,36,TRAVEL,2026-03-09 21:57:00,MOBILE
APP208265,CUS108265,1381000,48,OTHER,2026-07-14 07:04:00,MOBILE
APP208266,CUS108266,1133000,12,OTHER,2026-05-20 12:39:00,MOBILE
APP208267,CUS108267,235000,36,HOME_RENOVATION,2026-03-17 01:39:00,MOBILE
APP208268,CUS108268,192000,36,HOME_RENOVATION,2026-09-22 07:34:00,WEB
APP208269,CUS108269,710000,60,HOME_RENOVATION,2026-06-11 06:20:00,MOBILE
APP208270,CUS108270,226000,48,MEDICAL,2026-03-20 06:53:00,WEB
APP208271,CUS108271,363000,48,HOME_RENOVATION,2026-12-17 13:20:00,MOBILE
APP208272,CUS108272,563000,12,HOME_RENOVATION,2026-04-06 23:48:00,WEB
APP208273,CUS108273,135000,36,TRAVEL,2026-07-02 13:04:00,WEB
APP208274,CUS108274,521000,24,EDUCATION,2026-12-02 22:44:00,MOBILE
APP208275,CUS108275,190000,60,EDUCATION,2026-12-29 03:38:00,WEB
APP208276,CUS108276,555000,36,HOME_RENOVATION,2026-05-08 15:13:00,MOBILE
APP208277,CUS108277,597000,60,OTHER,2026-02-14 12:34:00,MOBILE
APP208278,CUS108278,314000,48,TRAVEL,2026-01-15 14:53:00,WEB
APP208279,CUS108279,457000,48,HOME_RENOVATION,2026-04-05 04:08:00,WEB
APP208280,CUS108280,379000,60,DEBT_CONSOLIDATION,2026-11-04 15:09:00,WEB
APP208281,CUS108281,579000,36,HOME_RENOVATION,2026-08-28 23:22:00,MOBILE
APP208282,CUS108282,308000,48,DEBT_CONSOLIDATION,2026-05-10 20:07:00,MOBILE
APP208283,CUS108283,500000,18,HOME_RENOVATION,2026-10-30 02:02:00,MOBILE
APP208284,CUS108284,597000,48,TRAVEL,2026-06-08 00:00:00,MOBILE
APP208285,CUS108285,563000,36,MEDICAL,2026-08-11 14:14:00,MOBILE
APP208286,CUS108286,606000,12,HOME_RENOVATION,2026-08-10 10:32:00,MOBILE
APP208287,CUS108287,144000,18,OTHER,2026-06-04 14:59:00,MOBILE
APP208288,CUS108288,266000,24,OTHER,2026-10-09 19:49:00,WEB
APP208289,CUS108289,174000,36,HOME_RENOVATION,2026-03-08 19:27:00,WEB
APP208290,CUS108290,584000,12,DEBT_CONSOLIDATION,2026-05-07 15:23:00,MOBILE
APP208291,CUS108291,892000,60,EDUCATION,2026-05-10 05:46:00,MOBILE
APP208292,CUS108292,479000,48,HOME_RENOVATION,2026-05-22 14:29:00,MOBILE
APP208293,CUS108293,740000,36,OTHER,2026-09-24 16:40:00,WEB
APP208294,CUS108294,531000,36,EDUCATION,2026-01-04 13:35:00,MOBILE
APP208295,CUS108295,203000,36,TRAVEL,2026-10-24 17:00:00,WEB
APP208296,CUS108296,782000,24,OTHER,2026-07-29 00:22:00,WEB
APP208297,CUS108297,352000,36,DEBT_CONSOLIDATION,2026-03-26 15:56:00,MOBILE
APP208298,CUS108298,1479000,36,OTHER,2026-08-27 08:22:00,MOBILE
APP208299,CUS108299,324000,60,EDUCATION,2026-06-04 08:00:00,MOBILE
APP208300,CUS108300,305000,24,HOME_RENOVATION,2026-10-13 10:44:00,WEB
APP208301,CUS108301,680000,36,MEDICAL,2026-12-14 19:51:00,MOBILE
APP208302,CUS108302,908000,48,TRAVEL,2026-05-04 03:13:00,MOBILE
APP208303,CUS108303,737000,48,MEDICAL,2026-01-10 19:20:00,MOBILE
APP208304,CUS108304,284000,18,TRAVEL,2026-12-26 17:51:00,MOBILE
APP208305,CUS108305,169000,24,EDUCATION,2026-07-31 09:59:00,MOBILE
APP208306,CUS108306,477000,18,HOME_RENOVATION,2026-08-19 22:46:00,WEB
APP208307,CUS108307,683000,24,MEDICAL,2026-08-06 16:43:00,MOBILE
APP208308,CUS108308,733000,36,HOME_RENOVATION,2026-04-15 08:21:00,WEB
APP208309,CUS108309,444000,24,TRAVEL,2026-09-25 19:35:00,WEB
APP208310,CUS108310,715000,36,EDUCATION,2026-11-18 03:59:00,MOBILE
APP208311,CUS108311,244000,24,HOME_RENOVATION,2026-03-18 05:23:00,WEB
APP208312,CUS108312,374000,36,DEBT_CONSOLIDATION,2026-06-06 13:54:00,MOBILE
APP208313,CUS108313,619000,36,DEBT_CONSOLIDATION,2026-01-09 21:18:00,WEB
APP208314,CUS108314,596000,36,EDUCATION,2026-06-23 22:54:00,MOBILE
APP208315,CUS108315,624000,36,TRAVEL,2026-03-11 22:46:00,MOBILE
APP208316,CUS108316,178000,48,HOME_RENOVATION,2026-04-16 15:37:00,MOBILE
APP208317,CUS108317,268000,36,TRAVEL,2026-11-23 17:04:00,WEB
APP208318,CUS108318,464000,24,TRAVEL,2026-06-04 18:48:00,MOBILE
APP208319,CUS108319,415000,48,HOME_RENOVATION,2026-09-19 21:01:00,WEB
APP208320,CUS108320,459000,24,MEDICAL,2026-01-15 09:30:00,WEB
APP208321,CUS108321,200000,48,OTHER,2026-08-03 04:34:00,WEB
APP208322,CUS108322,132000,60,DEBT_CONSOLIDATION,2026-07-14 10:32:00,MOBILE
APP208323,CUS108323,335000,18,MEDICAL,2026-11-27 10:32:00,MOBILE
APP208324,CUS108324,686000,48,EDUCATION,2026-03-11 21:08:00,MOBILE
APP208325,CUS108325,334000,36,OTHER,2026-12-01 15:55:00,MOBILE
APP208326,CUS108326,618000,24,EDUCATION,2026-09-22 05:43:00,MOBILE
APP208327,CUS108327,769000,36,EDUCATION,2026-09-02 22:43:00,MOBILE
APP208328,CUS108328,778000,24,MEDICAL,2026-09-20 00:32:00,MOBILE
APP208329,CUS108329,393000,48,HOME_RENOVATION,2026-10-24 09:51:00,MOBILE
APP208330,CUS108330,492000,48,TRAVEL,2026-08-16 13:53:00,WEB
APP208331,CUS108331,949000,36,EDUCATION,2026-07-25 03:30:00,WEB
APP208332,CUS108332,860000,36,OTHER,2026-12-31 22:28:00,MOBILE
APP208333,CUS108333,378000,36,DEBT_CONSOLIDATION,2026-11-16 11:04:00,MOBILE
APP208334,CUS108334,747000,36,TRAVEL,2026-05-23 16:05:00,MOBILE
APP208335,CUS108335,299000,36,TRAVEL,2026-04-10 02:29:00,MOBILE
APP208336,CUS108336,1024000,60,DEBT_CONSOLIDATION,2026-01-31 00:11:00,MOBILE
APP208337,CUS108337,633000,36,TRAVEL,2026-02-06 07:09:00,WEB
APP208338,CUS108338,944000,36,EDUCATION,2026-07-24 08:52:00,MOBILE
APP208339,CUS108339,642000,60,HOME_RENOVATION,2026-06-07 20:37:00,MOBILE
APP208340,CUS108340,686000,48,DEBT_CONSOLIDATION,2026-12-21 19:14:00,MOBILE
APP208341,CUS108341,911000,36,DEBT_CONSOLIDATION,2026-06-08 23:49:00,MOBILE
APP208342,CUS108342,936000,48,HOME_RENOVATION,2026-09-15 12:59:00,WEB
APP208343,CUS108343,722000,36,TRAVEL,2026-08-28 12:09:00,MOBILE
APP208344,CUS108344,920000,24,HOME_RENOVATION,2026-06-22 14:26:00,MOBILE
APP208345,CUS108345,253000,24,MEDICAL,2026-04-07 17:41:00,WEB
APP208346,CUS108346,229000,12,DEBT_CONSOLIDATION,2026-01-04 20:59:00,MOBILE
APP208347,CUS108347,435000,36,MEDICAL,2026-10-15 17:13:00,MOBILE
APP208348,CUS108348,450000,48,DEBT_CONSOLIDATION,2026-06-21 00:35:00,WEB
APP208349,CUS108349,289000,60,HOME_RENOVATION,2026-02-21 18:13:00,WEB
APP208350,CUS108350,386000,48,MEDICAL,2026-06-18 08:34:00,MOBILE
APP208351,CUS108351,277000,12,MEDICAL,2026-04-11 14:31:00,WEB
APP208352,CUS108352,664000,36,DEBT_CONSOLIDATION,2026-11-01 11:43:00,MOBILE
APP208353,CUS108353,236000,24,OTHER,2026-11-01 14:14:00,WEB
APP208354,CUS108354,619000,36,TRAVEL,2026-06-09 21:38:00,WEB
APP208355,CUS108355,245000,36,DEBT_CONSOLIDATION,2026-08-17 07:50:00,WEB
APP208356,CUS108356,240000,18,OTHER,2026-07-16 17:15:00,MOBILE
APP208357,CUS108357,329000,36,TRAVEL,2026-04-22 07:01:00,MOBILE
APP208358,CUS108358,276000,36,MEDICAL,2026-07-11 12:33:00,MOBILE
APP208359,CUS108359,318000,48,EDUCATION,2026-06-14 07:41:00,MOBILE
APP208360,CUS108360,278000,36,HOME_RENOVATION,2026-03-12 10:51:00,MOBILE
APP208361,CUS108361,687000,36,DEBT_CONSOLIDATION,2026-11-09 06:22:00,MOBILE
APP208362,CUS108362,483000,18,MEDICAL,2026-06-18 18:47:00,WEB
APP208363,CUS108363,265000,36,TRAVEL,2026-04-11 01:08:00,MOBILE
APP208364,CUS108364,695000,12,EDUCATION,2026-07-19 09:33:00,MOBILE
APP208365,CUS108365,332000,18,OTHER,2026-05-29 00:11:00,MOBILE
APP208366,CUS108366,335000,36,EDUCATION,2026-11-21 12:30:00,WEB
APP208367,CUS108367,140000,60,OTHER,2026-04-26 23:48:00,WEB
APP208368,CUS108368,467000,12,OTHER,2026-01-21 23:19:00,MOBILE
APP208369,CUS108369,358000,36,HOME_RENOVATION,2026-12-24 12:24:00,MOBILE
APP208370,CUS108370,1046000,18,OTHER,2026-06-14 01:58:00,MOBILE
APP208371,CUS108371,161000,60,TRAVEL,2026-12-25 11:18:00,MOBILE
APP208372,CUS108372,432000,48,MEDICAL,2026-05-08 14:10:00,WEB
APP208373,CUS108373,330000,36,EDUCATION,2026-05-10 15:48:00,MOBILE
APP208374,CUS108374,176000,48,MEDICAL,2026-07-04 00:59:00,MOBILE
APP208375,CUS108375,558000,36,EDUCATION,2026-04-08 23:37:00,WEB
APP208376,CUS108376,210000,60,HOME_RENOVATION,2026-10-26 23:04:00,MOBILE
APP208377,CUS108377,268000,18,MEDICAL,2026-12-31 21:16:00,WEB
APP208378,CUS108378,255000,36,DEBT_CONSOLIDATION,2026-08-21 10:29:00,MOBILE
APP208379,CUS108379,604000,24,DEBT_CONSOLIDATION,2026-05-23 22:54:00,WEB
APP208380,CUS108380,489000,48,TRAVEL,2026-09-17 12:12:00,MOBILE
APP208381,CUS108381,779000,36,OTHER,2026-08-10 11:48:00,MOBILE
APP208382,CUS108382,624000,24,TRAVEL,2026-12-13 04:44:00,WEB
APP208383,CUS108383,303000,36,EDUCATION,2026-09-21 18:49:00,MOBILE
APP208384,CUS108384,367000,36,TRAVEL,2026-07-07 07:00:00,MOBILE
APP208385,CUS108385,407000,48,HOME_RENOVATION,2026-01-18 14:35:00,MOBILE
APP208386,CUS108386,221000,18,HOME_RENOVATION,2026-03-20 14:07:00,MOBILE
APP208387,CUS108387,591000,48,EDUCATION,2026-04-04 23:12:00,MOBILE
APP208388,CUS108388,746000,60,DEBT_CONSOLIDATION,2026-11-20 18:56:00,MOBILE
APP208389,CUS108389,773000,36,EDUCATION,2026-11-08 04:01:00,WEB
APP208390,CUS108390,429000,48,DEBT_CONSOLIDATION,2026-05-23 10:24:00,WEB
APP208391,CUS108391,199000,18,DEBT_CONSOLIDATION,2026-10-23 03:26:00,MOBILE
APP208392,CUS108392,423000,60,DEBT_CONSOLIDATION,2026-07-24 11:39:00,MOBILE
APP208393,CUS108393,128000,12,DEBT_CONSOLIDATION,2026-12-08 20:05:00,MOBILE
APP208394,CUS108394,310000,36,OTHER,2026-11-10 16:11:00,MOBILE
APP208395,CUS108395,381000,48,EDUCATION,2026-11-04 21:45:00,WEB
APP208396,CUS108396,552000,36,OTHER,2026-03-27 23:28:00,WEB
APP208397,CUS108397,321000,18,MEDICAL,2026-09-20 15:37:00,MOBILE
APP208398,CUS108398,1464000,36,TRAVEL,2026-01-31 21:06:00,MOBILE
APP208399,CUS108399,634000,60,TRAVEL,2026-02-11 04:35:00,MOBILE
APP208400,CUS108400,245000,36,DEBT_CONSOLIDATION,2026-03-02 15:26:00,MOBILE
APP208401,CUS108401,440000,24,HOME_RENOVATION,2026-03-13 01:52:00,WEB
APP208402,CUS108402,360000,18,OTHER,2026-01-30 09:51:00,MOBILE
APP208403,CUS108403,163000,12,EDUCATION,2026-11-03 23:34:00,MOBILE
APP208404,CUS108404,613000,36,OTHER,2026-09-15 22:50:00,WEB
APP208405,CUS108405,381000,48,OTHER,2026-12-13 18:24:00,WEB
APP208406,CUS108406,592000,60,EDUCATION,2026-12-18 00:05:00,WEB
APP208407,CUS108407,493000,18,EDUCATION,2026-02-26 01:55:00,MOBILE
APP208408,CUS108408,738000,24,TRAVEL,2026-10-09 04:32:00,WEB
APP208409,CUS108409,414000,12,MEDICAL,2026-03-23 12:40:00,WEB
APP208410,CUS108410,364000,48,OTHER,2026-07-11 12:00:00,WEB
APP208411,CUS108411,368000,36,OTHER,2026-07-05 05:41:00,MOBILE
APP208412,CUS108412,691000,36,EDUCATION,2026-08-16 16:40:00,WEB
APP208413,CUS108413,403000,36,TRAVEL,2026-01-17 02:31:00,MOBILE
APP208414,CUS108414,551000,36,HOME_RENOVATION,2026-11-07 01:31:00,MOBILE
APP208415,CUS108415,154000,36,DEBT_CONSOLIDATION,2026-03-04 12:30:00,WEB
APP208416,CUS108416,197000,36,MEDICAL,2026-09-03 04:45:00,MOBILE
APP208417,CUS108417,226000,36,HOME_RENOVATION,2026-09-25 16:14:00,MOBILE
APP208418,CUS108418,340000,36,HOME_RENOVATION,2026-07-03 23:34:00,MOBILE
APP208419,CUS108419,337000,24,TRAVEL,2026-08-19 17:01:00,WEB
APP208420,CUS108420,489000,12,HOME_RENOVATION,2026-12-08 00:19:00,MOBILE
APP208421,CUS108421,577000,24,TRAVEL,2026-03-21 06:28:00,MOBILE
APP208422,CUS108422,341000,18,HOME_RENOVATION,2026-04-05 07:17:00,MOBILE
APP208423,CUS108423,464000,36,DEBT_CONSOLIDATION,2026-07-11 17:35:00,MOBILE
APP208424,CUS108424,467000,36,EDUCATION,2026-02-28 21:53:00,MOBILE
APP208425,CUS108425,502000,12,OTHER,2026-12-04 02:17:00,MOBILE
APP208426,CUS108426,510000,60,OTHER,2026-06-04 10:11:00,MOBILE
APP208427,CUS108427,270000,48,MEDICAL,2026-11-14 21:29:00,WEB
APP208428,CUS108428,333000,36,TRAVEL,2026-06-24 16:28:00,WEB
APP208429,CUS108429,359000,60,HOME_RENOVATION,2026-01-18 07:01:00,MOBILE
APP208430,CUS108430,831000,48,DEBT_CONSOLIDATION,2026-08-10 16:26:00,MOBILE
APP208431,CUS108431,273000,18,MEDICAL,2026-09-03 09:11:00,MOBILE
APP208432,CUS108432,928000,24,EDUCATION,2026-03-16 14:04:00,MOBILE
APP208433,CUS108433,212000,24,EDUCATION,2026-10-30 13:24:00,WEB
APP208434,CUS108434,616000,12,MEDICAL,2026-10-16 12:24:00,MOBILE
APP208435,CUS108435,328000,18,OTHER,2026-06-03 07:29:00,MOBILE
APP208436,CUS108436,549000,48,DEBT_CONSOLIDATION,2026-04-25 13:33:00,WEB
APP208437,CUS108437,214000,36,DEBT_CONSOLIDATION,2026-02-15 03:24:00,WEB
APP208438,CUS108438,201000,60,OTHER,2026-08-28 21:12:00,MOBILE
APP208439,CUS108439,605000,36,MEDICAL,2026-06-13 15:56:00,MOBILE
APP208440,CUS108440,419000,36,DEBT_CONSOLIDATION,2026-02-16 00:31:00,WEB
APP208441,CUS108441,784000,36,HOME_RENOVATION,2026-03-31 06:19:00,WEB
APP208442,CUS108442,514000,36,EDUCATION,2026-11-12 18:32:00,MOBILE
APP208443,CUS108443,168000,24,MEDICAL,2026-10-19 13:01:00,WEB
APP208444,CUS108444,442000,36,DEBT_CONSOLIDATION,2026-12-27 19:53:00,MOBILE
APP208445,CUS108445,817000,36,DEBT_CONSOLIDATION,2026-09-24 14:32:00,MOBILE
APP208446,CUS108446,272000,60,HOME_RENOVATION,2026-05-26 18:11:00,MOBILE
APP208447,CUS108447,324000,36,EDUCATION,2026-04-26 22:29:00,MOBILE
APP208448,CUS108448,248000,36,DEBT_CONSOLIDATION,2026-06-20 03:28:00,MOBILE
APP208449,CUS108449,965000,24,OTHER,2026-07-10 23:32:00,MOBILE
APP208450,CUS108450,436000,60,DEBT_CONSOLIDATION,2026-07-20 21:19:00,WEB
APP208451,CUS108451,775000,36,EDUCATION,2026-02-18 16:18:00,WEB
APP208452,CUS108452,222000,36,OTHER,2026-03-16 07:38:00,WEB
APP208453,CUS108453,270000,36,DEBT_CONSOLIDATION,2026-11-05 05:06:00,MOBILE
APP208454,CUS108454,238000,24,HOME_RENOVATION,2026-03-31 21:11:00,WEB
APP208455,CUS108455,487000,36,OTHER,2026-10-25 09:33:00,WEB
APP208456,CUS108456,522000,60,TRAVEL,2026-04-14 14:20:00,WEB
APP208457,CUS108457,305000,24,MEDICAL,2026-09-30 18:05:00,WEB
APP208458,CUS108458,283000,36,DEBT_CONSOLIDATION,2026-02-05 07:25:00,WEB
APP208459,CUS108459,424000,48,MEDICAL,2026-08-16 06:09:00,MOBILE
APP208460,CUS108460,309000,18,OTHER,2026-10-22 15:23:00,MOBILE
APP208461,CUS108461,359000,48,TRAVEL,2026-06-13 20:19:00,MOBILE
APP208462,CUS108462,499000,48,MEDICAL,2026-08-17 12:24:00,MOBILE
APP208463,CUS108463,1036000,36,MEDICAL,2026-12-02 01:57:00,MOBILE
APP208464,CUS108464,511000,36,EDUCATION,2026-12-15 21:27:00,MOBILE
APP208465,CUS108465,624000,12,EDUCATION,2026-10-14 11:31:00,MOBILE
APP208466,CUS108466,768000,48,TRAVEL,2026-01-07 17:08:00,WEB
APP208467,CUS108467,500000,36,TRAVEL,2026-04-28 15:34:00,WEB
APP208468,CUS108468,509000,48,TRAVEL,2026-02-19 08:04:00,MOBILE
APP208469,CUS108469,450000,12,DEBT_CONSOLIDATION,2026-11-05 07:57:00,MOBILE
APP208470,CUS108470,165000,24,OTHER,2026-06-11 08:37:00,WEB
APP208471,CUS108471,674000,36,MEDICAL,2026-07-14 20:15:00,MOBILE
APP208472,CUS108472,341000,24,EDUCATION,2026-11-25 19:32:00,MOBILE
APP208473,CUS108473,928000,36,EDUCATION,2026-09-13 21:30:00,WEB
APP208474,CUS108474,181000,36,DEBT_CONSOLIDATION,2026-03-08 16:37:00,WEB
APP208475,CUS108475,581000,18,DEBT_CONSOLIDATION,2026-01-17 13:10:00,MOBILE
APP208476,CUS108476,499000,12,DEBT_CONSOLIDATION,2026-06-26 11:37:00,MOBILE
APP208477,CUS108477,610000,36,HOME_RENOVATION,2026-10-01 06:13:00,WEB
APP208478,CUS108478,815000,36,DEBT_CONSOLIDATION,2026-06-23 14:31:00,MOBILE
APP208479,CUS108479,582000,36,TRAVEL,2026-05-17 22:35:00,MOBILE
APP208480,CUS108480,658000,36,MEDICAL,2026-01-16 13:20:00,MOBILE
APP208481,CUS108481,624000,36,TRAVEL,2026-02-05 08:13:00,WEB
APP208482,CUS108482,623000,48,HOME_RENOVATION,2026-05-06 17:50:00,WEB
APP208483,CUS108483,123000,36,HOME_RENOVATION,2026-11-12 22:21:00,WEB
APP208484,CUS108484,339000,60,DEBT_CONSOLIDATION,2026-05-09 10:28:00,MOBILE
APP208485,CUS108485,574000,36,TRAVEL,2026-02-13 02:52:00,MOBILE
APP208486,CUS108486,446000,18,MEDICAL,2026-09-09 07:40:00,MOBILE
APP208487,CUS108487,1258000,24,EDUCATION,2026-09-26 00:15:00,MOBILE
APP208488,CUS108488,567000,48,EDUCATION,2026-06-19 02:38:00,WEB
APP208489,CUS108489,770000,36,HOME_RENOVATION,2026-03-04 15:56:00,MOBILE
APP208490,CUS108490,779000,24,OTHER,2026-08-26 04:03:00,MOBILE
APP208491,CUS108491,283000,24,OTHER,2026-04-19 05:47:00,MOBILE
APP208492,CUS108492,1159000,36,HOME_RENOVATION,2026-07-07 02:41:00,WEB
APP208493,CUS108493,826000,48,DEBT_CONSOLIDATION,2026-10-17 05:33:00,WEB
APP208494,CUS108494,661000,48,HOME_RENOVATION,2026-12-08 13:58:00,MOBILE
APP208495,CUS108495,219000,12,EDUCATION,2026-05-02 02:53:00,MOBILE
APP208496,CUS108496,654000,36,MEDICAL,2026-05-28 08:23:00,MOBILE
APP208497,CUS108497,292000,36,OTHER,2026-08-28 11:45:00,MOBILE
APP208498,CUS108498,438000,36,MEDICAL,2026-04-01 20:23:00,MOBILE
APP208499,CUS108499,927000,48,HOME_RENOVATION,2026-04-28 03:58:00,MOBILE
APP208500,CUS108500,306000,36,EDUCATION,2026-12-16 09:45:00,MOBILE
APP208501,CUS108501,696000,60,DEBT_CONSOLIDATION,2026-12-07 10:41:00,MOBILE
APP208502,CUS108502,425000,36,TRAVEL,2026-02-09 12:52:00,WEB
APP208503,CUS108503,553000,48,HOME_RENOVATION,2026-03-09 19:29:00,MOBILE
APP208504,CUS108504,547000,24,OTHER,2026-06-29 09:39:00,MOBILE
APP208505,CUS108505,362000,12,DEBT_CONSOLIDATION,2026-03-22 21:09:00,MOBILE
APP208506,CUS108506,601000,48,DEBT_CONSOLIDATION,2026-02-23 08:51:00,MOBILE
APP208507,CUS108507,411000,36,HOME_RENOVATION,2026-02-16 09:56:00,MOBILE
APP208508,CUS108508,371000,24,OTHER,2026-11-09 10:30:00,WEB
APP208509,CUS108509,402000,12,OTHER,2026-11-24 10:58:00,MOBILE
APP208510,CUS108510,572000,36,EDUCATION,2026-01-01 19:44:00,MOBILE
APP208511,CUS108511,403000,36,TRAVEL,2026-09-05 13:39:00,MOBILE
APP208512,CUS108512,463000,36,EDUCATION,2026-04-18 22:59:00,MOBILE
