customer_id,age,monthly_income,employment_tenure_months,relationship_months,bureau_score,active_loans,existing_monthly_emi,foir,employment_type
CUS107861,60,74100,42,120,684,0,16700,0.225,SALARIED
CUS107862,54,104400,100,44,786,2,20100,0.193,SALARIED
CUS107863,52,59200,47,50,772,3,12700,0.215,SALARIED
CUS107864,35,60400,23,63,709,0,2700,0.045,SALARIED
CUS107865,37,32800,29,133,677,1,2500,0.076,SALARIED
CUS107866,53,105100,28,80,678,0,4500,0.043,SALARIED
CUS107867,36,57000,31,70,708,5,13300,0.233,SALARIED
CUS107868,49,61600,45,50,739,0,9200,0.149,SALARIED
CUS107869,29,109600,14,147,796,0,13200,0.12,SALARIED
CUS107870,53,57100,67,31,802,1,24600,0.431,SALARIED
CUS107871,49,100900,32,80,719,3,19400,0.192,SALARIED
CUS107872,33,49400,43,72,655,1,22400,0.453,SALARIED
CUS107873,41,84200,57,42,688,1,26100,0.31,SALARIED
CUS107874,41,64600,40,55,721,0,3300,0.051,SALARIED
CUS107875,25,75400,22,51,703,2,12000,0.159,SALARIED
CUS107876,30,167800,67,142,811,2,14100,0.084,SALARIED
CUS107877,26,40600,19,93,705,1,8700,0.214,SALARIED
CUS107878,33,161200,28,86,626,2,16800,0.104,SALARIED
CUS107879,21,56200,32,58,793,1,4400,0.078,SALARIED
CUS107880,40,125700,38,114,771,5,15500,0.123,SALARIED
CUS107881,28,137400,11,65,682,2,8300,0.06,SALARIED
CUS107882,30,103200,44,80,729,1,17300,0.168,SALARIED
CUS107883,29,49100,16,42,688,1,7700,0.157,SALARIED
CUS107884,23,96100,46,89,835,3,20100,0.209,SALARIED
CUS107885,31,268900,20,102,641,0,66200,0.246,SALARIED
CUS107886,32,85400,42,80,680,0,26900,0.315,SALARIED
CUS107887,30,81200,81,71,709,2,17900,0.22,SALARIED
CUS107888,45,77800,35,67,761,2,3300,0.042,SALARIED
CUS107889,45,107200,23,86,794,0,15000,0.14,SALARIED
CUS107890,31,81700,28,128,787,4,33100,0.405,SALARIED
CUS107891,56,96600,80,123,764,0,29800,0.308,SALARIED
CUS107892,59,74500,37,73,634,1,3200,0.043,SALARIED
CUS107893,46,53300,80,83,696,1,6400,0.12,SALARIED
CUS107894,34,241700,75,99,758,1,100200,0.415,SALARIED
CUS107895,59,81400,29,117,764,0,37900,0.466,SALARIED
CUS107896,60,358500,110,77,691,0,110600,0.309,SALARIED
CUS107897,21,102900,15,59,704,1,49100,0.477,SALARIED
CUS107898,24,111300,25,22,718,2,34300,0.308,SALARIED
CUS107899,50,74000,50,83,812,2,12100,0.164,SALARIED
CUS107900,32,65100,23,33,740,0,8800,0.135,SALARIED
CUS107901,55,74700,21,84,676,0,13700,0.183,SALARIED
CUS107902,33,58400,102,34,687,1,8100,0.139,SALARIED
CUS107903,51,56100,11,98,729,1,15300,0.273,SALARIED
CUS107904,58,189800,49,48,655,0,8600,0.045,SALARIED
CUS107905,43,121800,18,97,676,2,22100,0.181,SALARIED
CUS107906,24,166800,143,41,747,1,45900,0.275,SALARIED
CUS107907,36,141000,67,129,743,3,27000,0.191,SALARIED
CUS107908,27,64800,49,115,812,1,7300,0.113,SALARIED
CUS107909,42,42500,16,87,680,2,8300,0.195,SALARIED
CUS107910,49,69100,17,86,744,2,23000,0.333,SALARIED
CUS107911,31,88600,27,48,818,0,32000,0.361,SALARIED
CUS107912,53,142300,49,40,792,2,35600,0.25,SALARIED
CUS107913,49,82900,39,44,825,1,5100,0.062,SALARIED
CUS107914,59,323000,103,19,648,1,210100,0.65,SALARIED
CUS107915,32,70000,65,42,771,0,8900,0.127,SALARIED
CUS107916,27,110900,51,75,665,1,19100,0.172,SALARIED
CUS107917,59,64900,76,67,850,1,18700,0.288,SALARIED
CUS107918,46,102100,101,59,789,0,31400,0.308,SALARIED
CUS107919,60,80300,35,58,778,0,27800,0.346,SALARIED
CUS107920,29,76000,52,79,698,1,7900,0.104,SALARIED
CUS107921,54,64300,16,121,754,2,26000,0.404,SALARIED
CUS107922,33,90800,25,51,761,1,17300,0.191,SALARIED
CUS107923,56,123800,99,90,699,0,39800,0.321,SALARIED
CUS107924,45,54800,33,63,739,1,20500,0.374,SALARIED
CUS107925,44,83200,32,101,594,1,33300,0.4,SALARIED
CUS107926,37,106100,34,75,840,1,46800,0.441,SALARIED
CUS107927,22,115600,64,75,767,1,26100,0.226,SALARIED
CUS107928,33,196600,21,67,708,2,31500,0.16,SALARIED
CUS107929,51,110300,42,80,778,1,7000,0.063,SALARIED
CUS107930,49,71000,12,49,638,2,27600,0.389,SALARIED
CUS107931,48,65800,79,108,792,1,4400,0.067,SALARIED
CUS107932,47,65500,23,107,728,2,5600,0.085,SALARIED
CUS107933,35,63800,24,85,636,1,35500,0.556,SALARIED
CUS107934,51,93700,67,120,735,3,24500,0.261,SALARIED
CUS107935,60,102700,100,85,786,1,27300,0.266,SALARIED
CUS107936,35,123200,50,102,777,0,4400,0.036,SALARIED
CUS107937,53,114700,56,92,737,4,28300,0.247,SALARIED
CUS107938,40,148900,36,77,738,1,24900,0.167,SALARIED
CUS107939,32,62900,45,68,671,1,22100,0.351,SALARIED
CUS107940,57,177500,67,50,732,1,36700,0.207,SALARIED
CUS107941,29,64000,31,26,762,0,2100,0.033,SALARIED
CUS107942,43,99400,45,51,811,2,45000,0.453,SALARIED
CUS107943,28,77900,30,76,664,1,11000,0.141,SALARIED
CUS107944,52,84100,23,88,707,0,31800,0.378,SALARIED
CUS107945,34,115000,75,57,759,2,28100,0.244,SALARIED
CUS107946,47,44500,16,76,621,2,2800,0.063,SALARIED
CUS107947,45,58500,65,58,710,2,8000,0.137,SALARIED
CUS107948,33,119100,26,48,825,1,24300,0.204,SALARIED
CUS107949,41,84900,139,74,662,0,13800,0.163,SALARIED
CUS107950,51,75700,60,46,766,3,25800,0.341,SALARIED
CUS107951,57,51300,19,27,740,2,5600,0.109,SALARIED
CUS107952,25,76000,28,29,741,2,30000,0.395,SALARIED
CUS107953,33,115500,16,94,762,0,11200,0.097,SALARIED
CUS107954,48,66000,20,139,704,0,22800,0.345,SALARIED
CUS107955,45,157000,22,180,723,0,46800,0.298,SALARIED
CUS107956,55,138000,31,79,732,1,54800,0.397,SALARIED
CUS107957,59,72600,49,18,778,2,4500,0.062,SALARIED
CUS107958,27,65100,29,112,765,5,9200,0.141,SALARIED
CUS107959,58,30000,60,97,742,0,7300,0.243,SALARIED
CUS107960,52,52400,28,49,693,1,17900,0.342,SALARIED
CUS107961,23,50900,48,65,687,2,7100,0.139,SALARIED
CUS107962,59,44600,43,63,666,4,9500,0.213,SALARIED
CUS107963,57,83600,34,80,695,3,27700,0.331,SALARIED
CUS107964,42,97800,119,66,753,1,15800,0.162,SALARIED
CUS107965,28,192300,91,73,809,0,19600,0.102,SALARIED
CUS107966,37,87600,9,41,743,1,28800,0.329,SALARIED
CUS107967,47,34000,27,159,695,3,1700,0.05,SALARIED
CUS107968,53,60700,158,116,735,2,4400,0.072,SALARIED
CUS107969,37,111900,37,64,701,0,26200,0.234,SALARIED
CUS107970,32,81900,57,138,774,0,18600,0.227,SALARIED
CUS107971,47,125000,52,81,666,4,16400,0.131,SALARIED
CUS107972,28,67500,29,74,783,2,2300,0.034,SALARIED
CUS107973,43,142700,34,55,769,1,26700,0.187,SALARIED
CUS107974,49,95000,35,26,695,2,42000,0.442,SALARIED
CUS107975,40,96000,18,120,694,2,18700,0.195,SALARIED
CUS107976,36,90900,21,81,711,1,7500,0.083,SALARIED
CUS107977,37,60200,49,77,763,0,5600,0.093,SALARIED
CUS107978,36,82800,21,55,683,3,10700,0.129,SALARIED
CUS107979,39,97000,21,137,656,1,6500,0.067,SALARIED
CUS107980,28,45300,32,99,723,1,11200,0.247,SALARIED
CUS107981,58,88100,42,65,775,2,26400,0.3,SALARIED
CUS107982,58,146800,26,66,641,3,26900,0.183,SALARIED
CUS107983,49,103300,67,58,597,2,23400,0.227,SALARIED
CUS107984,56,157300,28,69,773,0,59000,0.375,SALARIED
CUS107985,46,102100,38,98,742,2,15300,0.15,SALARIED
CUS107986,51,56800,64,137,733,2,8300,0.146,SALARIED
CUS107987,32,121300,22,89,720,3,28500,0.235,SALARIED
CUS107988,37,50900,120,72,735,2,6800,0.134,SALARIED
CUS107989,35,77400,20,46,774,0,21200,0.274,SALARIED
CUS107990,29,75100,58,26,828,2,4500,0.06,SALARIED
CUS107991,59,62600,94,57,762,0,10200,0.163,SALARIED
CUS107992,32,247900,25,88,691,2,20700,0.084,SALARIED
CUS107993,52,82300,21,17,719,0,27700,0.337,SALARIED
CUS107994,45,191900,30,54,735,3,66400,0.346,SALARIED
CUS107995,59,99200,65,67,754,1,3700,0.037,SALARIED
CUS107996,38,58700,23,50,755,4,17400,0.296,SALARIED
CUS107997,35,70700,43,87,747,0,23000,0.325,SALARIED
CUS107998,52,83500,65,19,821,2,25400,0.304,SALARIED
CUS107999,26,72900,20,32,768,1,6100,0.084,SALARIED
CUS108000,55,75100,23,61,668,2,18100,0.241,SALARIED
CUS108001,54,110000,93,89,734,0,5800,0.053,SALARIED
CUS108002,58,100200,24,83,801,1,11800,0.118,SALARIED
CUS108003,25,115900,30,90,706,0,13700,0.118,SALARIED
CUS108004,38,169000,66,30,704,3,20900,0.124,SALARIED
CUS108005,36,68800,53,60,728,1,1000,0.03,SALARIED
CUS108006,28,140300,45,24,725,0,5900,0.042,SALARIED
CUS108007,45,159100,58,29,718,1,6200,0.039,SALARIED
CUS108008,52,152200,44,26,705,1,62700,0.412,SALARIED
CUS108009,46,38500,37,117,804,1,9500,0.247,SALARIED
CUS108010,42,190900,62,80,752,2,17800,0.093,SALARIED
CUS108011,51,63800,55,62,682,1,13700,0.215,SALARIED
CUS108012,30,37100,40,43,664,1,7900,0.213,SALARIED
CUS108013,32,188800,12,83,721,3,73500,0.389,SALARIED
CUS108014,48,107100,84,76,755,1,1100,0.03,SALARIED
CUS108015,26,109100,51,35,749,4,45100,0.413,SALARIED
CUS108016,40,73200,29,56,754,0,32700,0.447,SALARIED
CUS108017,25,92300,54,70,776,2,10800,0.117,SALARIED
CUS108018,43,79800,73,72,723,0,26400,0.331,SALARIED
CUS108019,29,64200,37,37,813,1,3700,0.058,SALARIED
CUS108020,49,85900,59,85,719,1,31500,0.367,SALARIED
CUS108021,36,89400,66,88,693,1,17800,0.199,SALARIED
CUS108022,42,46900,27,118,585,2,3400,0.072,SALARIED
CUS108023,28,87200,20,34,782,0,17900,0.205,SALARIED
CUS108024,40,38000,69,55,662,1,18100,0.476,SALARIED
CUS108025,34,201700,72,72,809,1,13100,0.065,SALARIED
CUS108026,59,81200,25,87,576,1,10800,0.133,SALARIED
CUS108027,57,52500,18,161,744,2,7700,0.147,SALARIED
CUS108028,54,107100,59,46,677,0,26500,0.247,SALARIED
CUS108029,31,60700,40,47,761,2,2900,0.048,SALARIED
CUS108030,60,83900,32,5,695,0,18100,0.216,SALARIED
CUS108031,53,104300,70,64,813,1,13400,0.128,SALARIED
CUS108032,51,53800,22,117,669,1,21400,0.398,SALARIED
CUS108033,54,204400,31,54,744,1,21300,0.104,SALARIED
CUS108034,27,213300,18,147,747,1,29800,0.14,SALARIED
CUS108035,43,67100,24,38,699,1,15900,0.237,SALARIED
CUS108036,27,51300,22,73,784,2,7300,0.142,SALARIED
CUS108037,45,67000,13,62,666,1,17800,0.266,SALARIED
CUS108038,23,68600,62,54,755,0,9700,0.141,SALARIED
CUS108039,58,140100,70,29,775,2,4600,0.033,SALARIED
CUS108040,40,67500,19,44,682,1,12300,0.182,SALARIED
CUS108041,54,50400,49,112,786,1,900,0.03,SALARIED
CUS108042,50,89000,28,56,723,1,10300,0.116,SALARIED
CUS108043,37,43500,50,62,693,0,3100,0.071,SALARIED
CUS108044,30,137400,22,76,734,5,53900,0.392,SALARIED
CUS108045,55,111300,72,97,678,3,18800,0.169,SALARIED
CUS108046,40,64900,14,44,722,1,13000,0.2,SALARIED
CUS108047,38,68200,47,65,625,2,20300,0.298,SALARIED
CUS108048,47,95100,18,38,785,1,19700,0.207,SALARIED
CUS108049,56,51700,13,42,781,1,12600,0.244,SALARIED
CUS108050,43,59600,38,86,850,2,5700,0.096,SALARIED
CUS108051,52,76800,58,84,724,1,5800,0.076,SALARIED
CUS108052,30,47000,36,50,767,2,16600,0.353,SALARIED
CUS108053,31,69300,57,43,728,2,13800,0.199,SALARIED
CUS108054,58,52400,93,76,755,0,17200,0.328,SALARIED
CUS108055,26,161500,28,17,832,0,12600,0.078,SALARIED
CUS108056,54,70900,36,72,784,1,13300,0.188,SALARIED
CUS108057,56,55500,25,54,757,2,13400,0.241,SALARIED
CUS108058,57,115100,43,62,635,1,36000,0.313,SALARIED
CUS108059,37,64100,49,12,756,2,41900,0.654,SALARIED
CUS108060,60,51800,57,113,658,0,11100,0.214,SALARIED
CUS108061,60,126700,40,42,757,1,15600,0.123,SALARIED
CUS108062,32,73500,19,65,751,0,11900,0.162,SALARIED
CUS108063,41,124100,28,98,680,1,33800,0.272,SALARIED
CUS108064,60,84400,68,50,708,0,13700,0.162,SALARIED
CUS108065,39,90100,48,67,797,1,28400,0.315,SALARIED
CUS108066,23,109500,46,77,797,0,33600,0.307,SALARIED
CUS108067,38,63900,24,60,847,0,7200,0.113,SALARIED
CUS108068,39,59000,31,40,661,3,31000,0.525,SALARIED
CUS108069,26,146000,32,79,771,1,11100,0.076,SALARIED
CUS108070,36,110300,42,105,781,4,54500,0.494,SALARIED
CUS108071,28,82500,38,32,800,0,26600,0.322,SALARIED
CUS108072,38,121600,58,37,804,0,24100,0.198,SALARIED
CUS108073,59,108400,92,150,775,0,25000,0.231,SALARIED
CUS108074,32,129900,36,45,818,1,30900,0.238,SALARIED
CUS108075,30,50800,31,39,744,0,4500,0.089,SALARIED
CUS108076,27,82600,45,70,691,1,13700,0.166,SALARIED
CUS108077,21,141300,14,77,646,1,17200,0.122,SALARIED
CUS108078,56,180800,20,39,652,1,85700,0.474,SALARIED
CUS108079,41,66800,50,108,761,0,11900,0.178,SALARIED
CUS108080,57,91300,37,36,649,1,7800,0.085,SALARIED
CUS108081,44,85700,62,93,735,0,6400,0.075,SALARIED
CUS108082,45,48600,60,33,718,0,6800,0.14,SALARIED
CUS108083,27,74700,37,49,701,1,4800,0.064,SALARIED
CUS108084,37,41800,42,80,772,1,2000,0.048,SALARIED
CUS108085,49,78800,81,117,716,1,800,0.03,SALARIED
CUS108086,50,53300,61,127,711,0,17400,0.326,SALARIED
CUS108087,27,91800,72,36,730,0,10900,0.119,SALARIED
CUS108088,53,73900,48,78,728,1,3500,0.047,SALARIED
CUS108089,27,73400,25,83,744,3,7400,0.101,SALARIED
CUS108090,44,171000,90,43,798,2,48300,0.282,SALARIED
CUS108091,31,87800,39,49,722,1,20700,0.236,SALARIED
CUS108092,29,197900,32,72,770,1,139000,0.702,SALARIED
CUS108093,32,103900,28,44,704,1,7600,0.073,SALARIED
CUS108094,55,122700,21,86,685,2,23300,0.19,SALARIED
CUS108095,24,57500,27,79,742,0,6800,0.118,SALARIED
CUS108096,56,62200,26,29,727,2,12800,0.206,SALARIED
CUS108097,48,85700,10,58,696,3,19200,0.224,SALARIED
CUS108098,33,146700,47,55,767,0,55400,0.378,SALARIED
CUS108099,43,72200,8,89,638,0,21800,0.302,SALARIED
CUS108100,39,44600,50,59,755,0,3300,0.074,SALARIED
CUS108101,57,101700,34,92,714,3,41500,0.408,SALARIED
CUS108102,59,87500,42,154,705,1,11700,0.134,SALARIED
CUS108103,44,66300,44,98,827,0,11500,0.173,SALARIED
CUS108104,36,71900,62,61,796,0,4100,0.057,SALARIED
CUS108105,53,57400,34,49,766,1,5500,0.096,SALARIED
CUS108106,32,128800,46,43,699,1,25500,0.198,SALARIED
CUS108107,54,85900,97,50,640,1,27400,0.319,SALARIED
CUS108108,27,94700,38,63,836,3,5300,0.056,SALARIED
CUS108109,31,65000,112,103,660,0,9400,0.145,SALARIED
CUS108110,51,155100,55,78,800,2,28000,0.181,SALARIED
CUS108111,49,93900,14,41,750,1,5100,0.054,SALARIED
CUS108112,33,32400,25,90,726,2,2700,0.083,SALARIED
CUS108113,51,104500,75,79,732,1,10000,0.096,SALARIED
CUS108114,22,75500,51,62,787,4,16900,0.224,SALARIED
CUS108115,59,79000,45,121,826,1,17300,0.219,SALARIED
CUS108116,35,132900,58,45,795,1,7700,0.058,SALARIED
CUS108117,31,88500,35,107,756,0,15600,0.176,SALARIED
CUS108118,54,183700,39,46,850,1,34600,0.188,SALARIED
CUS108119,59,89100,24,67,773,0,12600,0.141,SALARIED
CUS108120,24,68900,14,40,717,0,29900,0.434,SALARIED
CUS108121,31,37600,23,29,783,1,13300,0.354,SALARIED
CUS108122,49,61500,22,68,742,1,22200,0.361,SALARIED
CUS108123,22,73500,17,90,761,1,33100,0.45,SALARIED
CUS108124,36,164400,27,49,792,0,40300,0.245,SALARIED
CUS108125,59,69100,65,20,763,0,8100,0.117,SALARIED
CUS108126,33,178000,57,59,749,0,15200,0.085,SALARIED
CUS108127,57,50700,51,124,705,0,6700,0.132,SALARIED
CUS108128,37,60000,57,94,850,3,15200,0.253,SALARIED
CUS108129,41,141100,67,79,755,3,3000,0.03,SALARIED
CUS108130,39,65000,33,10,733,2,15600,0.24,SALARIED
CUS108131,27,139400,41,150,779,3,74900,0.537,SALARIED
CUS108132,58,58600,15,59,799,1,13000,0.222,SALARIED
CUS108133,28,61300,29,51,745,0,19500,0.318,SALARIED
CUS108134,33,113500,58,44,688,1,51300,0.452,SALARIED
CUS108135,57,59000,41,59,711,2,2800,0.047,SALARIED
CUS108136,22,75100,64,54,668,0,31300,0.417,SALARIED
CUS108137,31,101500,37,125,724,1,5500,0.054,SALARIED
CUS108138,44,75900,53,174,736,1,16200,0.213,SALARIED
CUS108139,26,66000,10,76,725,3,1500,0.03,SALARIED
CUS108140,46,49400,64,81,795,3,700,0.03,SALARIED
CUS108141,27,163200,54,82,668,0,29500,0.181,SALARIED
CUS108142,59,177500,26,158,763,1,27300,0.154,SALARIED
CUS108143,39,98600,24,24,677,3,15600,0.158,SALARIED
CUS108144,26,76600,53,25,797,0,11400,0.149,SALARIED
CUS108145,49,78500,113,21,624,0,2400,0.031,SALARIED
CUS108146,59,123600,28,114,745,2,17600,0.142,SALARIED
CUS108147,22,135200,28,48,789,1,7100,0.053,SALARIED
CUS108148,39,66700,16,44,757,0,15400,0.231,SALARIED
CUS108149,24,137900,30,85,675,1,4500,0.033,SALARIED
CUS108150,26,112100,22,88,761,2,34000,0.303,SALARIED
CUS108151,57,136800,33,92,743,2,5300,0.039,SALARIED
CUS108152,48,41300,28,20,644,2,2500,0.061,SALARIED
CUS108153,50,70400,27,64,689,3,16300,0.232,SALARIED
CUS108154,27,78600,43,63,701,3,34400,0.438,SALARIED
CUS108155,29,68800,35,64,661,2,26400,0.384,SALARIED
CUS108156,45,201400,69,99,751,3,71700,0.356,SALARIED
CUS108157,53,70700,56,80,850,3,9600,0.136,SALARIED
CUS108158,21,104900,33,38,734,2,13600,0.13,SALARIED
CUS108159,26,91100,22,98,697,1,12900,0.142,SALARIED
CUS108160,38,74600,45,95,708,2,27600,0.37,SALARIED
CUS108161,30,61800,29,71,612,2,17100,0.277,SALARIED
CUS108162,48,214400,24,61,644,0,64600,0.301,SALARIED
CUS108163,31,76900,48,18,768,1,29200,0.38,SALARIED
CUS108164,53,126000,22,80,715,4,49800,0.395,SALARIED
CUS108165,21,84600,70,103,646,1,18600,0.22,SALARIED
CUS108166,33,69100,15,40,745,1,18700,0.271,SALARIED
CUS108167,57,89200,46,49,720,0,9300,0.104,SALARIED
CUS108168,40,97600,9,66,771,1,20400,0.209,SALARIED
CUS108169,21,68800,16,56,694,3,9500,0.138,SALARIED
CUS108170,23,60300,31,84,848,3,13200,0.219,SALARIED
CUS108171,38,105300,23,68,661,0,23600,0.224,SALARIED
CUS108172,34,89600,53,68,685,0,26000,0.29,SALARIED
CUS108173,51,63400,7,69,640,0,23700,0.374,SALARIED
CUS108174,47,55700,45,87,701,1,8500,0.153,SALARIED
CUS108175,37,99500,17,153,729,0,9600,0.096,SALARIED
CUS108176,49,35900,24,23,777,0,7500,0.209,SALARIED
CUS108177,56,75600,40,24,727,2,17200,0.228,SALARIED
CUS108178,57,90300,48,47,764,2,22800,0.252,SALARIED
CUS108179,46,185800,40,76,778,2,34300,0.185,SALARIED
CUS108180,37,85400,64,80,702,1,26800,0.314,SALARIED
CUS108181,42,74200,56,89,666,0,27400,0.369,SALARIED
CUS108182,45,96600,56,66,739,1,27500,0.285,SALARIED
CUS108183,22,61600,138,63,794,0,6500,0.106,SALARIED
CUS108184,42,77000,122,98,818,2,36000,0.468,SALARIED
CUS108185,25,86100,78,109,624,0,5700,0.066,SALARIED
CUS108186,24,112800,39,35,644,1,12100,0.107,SALARIED
CUS108187,56,62800,37,116,651,0,18600,0.296,SALARIED
CUS108188,26,84800,44,42,801,1,10100,0.119,SALARIED
CUS108189,41,38000,61,56,799,3,2800,0.074,SALARIED
CUS108190,33,107200,56,64,726,1,20400,0.19,SALARIED
CUS108191,57,76600,25,126,734,1,16000,0.209,SALARIED
CUS108192,45,198500,50,61,771,0,67000,0.338,SALARIED
CUS108193,46,99600,43,16,758,2,42800,0.43,SALARIED
CUS108194,59,57500,33,13,835,0,4600,0.08,SALARIED
CUS108195,40,52000,30,39,713,0,9200,0.177,SALARIED
CUS108196,53,114500,49,40,769,2,27500,0.24,SALARIED
CUS108197,34,190800,46,80,738,0,11300,0.059,SALARIED
CUS108198,56,166200,53,31,797,3,12900,0.078,SALARIED
CUS108199,37,49300,93,82,769,2,11500,0.233,SALARIED
CUS108200,41,93100,37,88,732,1,9400,0.101,SALARIED
CUS108201,36,141100,33,57,707,0,64300,0.456,SALARIED
CUS108202,36,46500,16,98,722,0,15700,0.338,SALARIED
CUS108203,40,135600,32,122,670,0,21000,0.155,SALARIED
CUS108204,49,62000,16,57,782,1,35400,0.571,SALARIED
CUS108205,48,77100,22,64,707,2,44200,0.573,SALARIED
CUS108206,28,96300,44,78,744,1,22600,0.235,SALARIED
CUS108207,44,137500,31,92,651,0,17500,0.127,SALARIED
CUS108208,23,169400,31,95,755,0,32900,0.194,SALARIED
CUS108209,45,73500,11,96,708,1,11200,0.152,SALARIED
CUS108210,39,68500,34,62,850,1,12800,0.187,SALARIED
CUS108211,53,66500,75,71,771,0,8800,0.132,SALARIED
CUS108212,22,120700,89,81,618,3,31000,0.257,SALARIED
CUS108213,35,133000,34,63,802,1,16000,0.12,SALARIED
CUS108214,42,127100,70,127,747,1,51100,0.402,SALARIED
CUS108215,30,96000,84,75,648,0,24400,0.254,SALARIED
CUS108216,38,100300,85,62,668,1,3400,0.034,SALARIED
CUS108217,42,76600,54,69,677,3,9800,0.128,SALARIED
CUS108218,47,79900,24,48,816,0,42000,0.526,SALARIED
CUS108219,33,124800,49,27,663,1,33200,0.266,SALARIED
CUS108220,53,95700,19,64,737,1,18500,0.193,SALARIED
CUS108221,25,68700,25,89,686,0,2400,0.035,SALARIED
CUS108222,46,139400,17,36,699,1,25200,0.181,SALARIED
CUS108223,33,64700,27,68,758,2,6000,0.093,SALARIED
CUS108224,47,90800,88,59,761,0,18300,0.202,SALARIED
CUS108225,34,48600,25,68,672,0,3700,0.076,SALARIED
CUS108226,44,55500,22,98,621,3,19000,0.342,SALARIED
CUS108227,23,85700,68,73,664,2,6100,0.071,SALARIED
CUS108228,50,62100,18,42,714,0,17300,0.279,SALARIED
CUS108229,55,76700,69,72,766,0,14100,0.184,SALARIED
CUS108230,34,146700,18,33,762,2,19100,0.13,SALARIED
CUS108231,32,80400,32,38,815,3,9700,0.121,SALARIED
CUS108232,48,127400,103,126,771,1,19500,0.153,SALARIED
CUS108233,49,59800,32,30,694,2,9700,0.162,SALARIED
CUS108234,37,108800,40,101,751,4,6100,0.056,SALARIED
CUS108235,60,54200,12,100,624,2,8700,0.161,SALARIED
CUS108236,41,76000,126,25,772,0,40200,0.529,SALARIED
CUS108237,43,110800,32,27,772,1,10800,0.097,SALARIED
CUS108238,40,85500,15,86,673,1,27700,0.324,SALARIED
CUS108239,31,129900,84,36,834,2,19800,0.152,SALARIED
CUS108240,54,114800,17,115,779,1,7400,0.064,SALARIED
CUS108241,30,74000,32,114,808,1,5300,0.072,SALARIED
CUS108242,30,152400,89,143,792,2,20900,0.137,SALARIED
CUS108243,26,103400,41,65,699,1,24400,0.236,SALARIED
CUS108244,56,76200,45,148,708,2,29600,0.388,SALARIED
CUS108245,44,90800,37,131,687,4,23000,0.253,SALARIED
CUS108246,32,88500,58,70,604,0,9200,0.104,SALARIED
CUS108247,43,93100,109,46,769,3,20400,0.219,SALARIED
CUS108248,47,79700,25,61,808,1,9000,0.113,SALARIED
CUS108249,57,100500,70,91,730,1,19900,0.198,SALARIED
CUS108250,26,121300,46,87,850,1,13000,0.107,SALARIED
CUS108251,21,102900,44,81,703,2,18200,0.177,SALARIED
CUS108252,26,101400,39,46,665,1,23000,0.227,SALARIED
CUS108253,42,81200,46,39,756,1,33700,0.415,SALARIED
CUS108254,44,57000,42,50,739,0,13700,0.24,SALARIED
CUS108255,45,51100,25,30,784,1,10700,0.209,SALARIED
CUS108256,35,61800,19,36,757,2,6600,0.107,SALARIED
CUS108257,46,70400,43,52,805,0,10600,0.151,SALARIED
CUS108258,28,180400,25,25,650,1,12500,0.069,SALARIED
CUS108259,44,149300,20,18,734,0,31300,0.21,SALARIED
CUS108260,58,65100,16,42,715,2,7800,0.12,SALARIED
CUS108261,26,104100,39,80,784,0,16600,0.159,SALARIED
CUS108262,55,82500,31,87,690,1,4800,0.058,SALARIED
CUS108263,21,94500,77,45,681,0,9200,0.097,SALARIED
CUS108264,56,66400,60,91,732,1,12900,0.194,SALARIED
CUS108265,32,233100,48,81,748,1,29500,0.127,SALARIED
CUS108266,58,196700,40,39,762,1,22200,0.113,SALARIED
CUS108267,31,74500,92,143,685,2,7800,0.105,SALARIED
CUS108268,32,65000,16,142,777,0,8500,0.131,SALARIED
CUS108269,59,128900,71,98,668,1,15300,0.119,SALARIED
CUS108270,27,49300,49,44,696,0,4900,0.099,SALARIED
CUS108271,31,124400,34,48,729,0,48500,0.39,SALARIED
CUS108272,56,89900,24,51,792,0,8100,0.09,SALARIED
CUS108273,51,44600,30,108,665,0,2000,0.045,SALARIED
CUS108274,53,79400,18,73,781,1,32300,0.407,SALARIED
CUS108275,33,63300,27,106,733,0,8500,0.134,SALARIED
CUS108276,38,91400,19,97,762,2,7600,0.083,SALARIED
CUS108277,44,87200,32,49,697,0,7400,0.085,SALARIED
CUS108278,29,46400,35,49,728,0,6900,0.149,SALARIED
CUS108279,51,73100,89,125,755,0,8800,0.12,SALARIED
CUS108280,30,110100,30,70,835,2,20700,0.188,SALARIED
CUS108281,22,119000,13,95,656,2,12400,0.104,SALARIED
CUS108282,58,72200,134,107,700,1,20900,0.289,SALARIED
CUS108283,35,104400,38,60,705,3,25000,0.239,SALARIED
CUS108284,23,95800,47,52,747,0,33500,0.35,SALARIED
CUS108285,51,83000,63,19,652,2,9500,0.114,SALARIED
CUS108286,26,104700,39,30,660,1,32700,0.312,SALARIED
CUS108287,23,56100,17,24,840,1,9100,0.162,SALARIED
CUS108288,31,85000,8,145,725,1,2600,0.031,SALARIED
CUS108289,35,41300,43,103,710,1,3100,0.075,SALARIED
CUS108290,48,83000,32,53,850,1,9000,0.108,SALARIED
CUS108291,30,161400,50,52,708,1,9200,0.057,SALARIED
CUS108292,58,73600,31,37,710,1,12800,0.174,SALARIED
CUS108293,27,154300,125,114,741,1,19900,0.129,SALARIED
CUS108294,35,74100,72,73,781,1,15100,0.204,SALARIED
CUS108295,38,52200,35,69,646,2,10800,0.207,SALARIED
