application_id,policy_version,policy_status,failed_rules
APP207505,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207506,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207507,PL_2026_V1,ELIGIBLE,
APP207508,PL_2026_V1,ELIGIBLE,
APP207509,PL_2026_V1,INELIGIBLE,EMPLOYMENT_TENURE
APP207510,PL_2026_V1,ELIGIBLE,
APP207511,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207512,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207513,PL_2026_V1,ELIGIBLE,
APP207514,PL_2026_V1,ELIGIBLE,
APP207515,PL_2026_V1,ELIGIBLE,
APP207516,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207517,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207518,PL_2026_V1,ELIGIBLE,
APP207519,PL_2026_V1,ELIGIBLE,
APP207520,PL_2026_V1,ELIGIBLE,
APP207521,PL_2026_V1,ELIGIBLE,
APP207522,PL_2026_V1,ELIGIBLE,
APP207523,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207524,PL_2026_V1,ELIGIBLE,
APP207525,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207526,PL_2026_V1,INELIGIBLE,BUREAU_SCORE|FOIR
APP207527,PL_2026_V1,ELIGIBLE,
APP207528,PL_2026_V1,ELIGIBLE,
APP207529,PL_2026_V1,ELIGIBLE,
APP207530,PL_2026_V1,ELIGIBLE,
APP207531,PL_2026_V1,ELIGIBLE,
APP207532,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207533,PL_2026_V1,ELIGIBLE,
APP207534,PL_2026_V1,ELIGIBLE,
APP207535,PL_2026_V1,ELIGIBLE,
APP207536,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207537,PL_2026_V1,ELIGIBLE,
APP207538,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207539,PL_2026_V1,ELIGIBLE,
APP207540,PL_2026_V1,ELIGIBLE,
APP207541,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207542,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207543,PL_2026_V1,ELIGIBLE,
APP207544,PL_2026_V1,ELIGIBLE,
APP207545,PL_2026_V1,ELIGIBLE,
APP207546,PL_2026_V1,ELIGIBLE,
APP207547,PL_2026_V1,ELIGIBLE,
APP207548,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207549,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207550,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207551,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207552,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE|FOIR
APP207553,PL_2026_V1,ELIGIBLE,
APP207554,PL_2026_V1,ELIGIBLE,
APP207555,PL_2026_V1,ELIGIBLE,
APP207556,PL_2026_V1,ELIGIBLE,
APP207557,PL_2026_V1,ELIGIBLE,
APP207558,PL_2026_V1,ELIGIBLE,
APP207559,PL_2026_V1,ELIGIBLE,
APP207560,PL_2026_V1,ELIGIBLE,
APP207561,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207562,PL_2026_V1,ELIGIBLE,
APP207563,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207564,PL_2026_V1,ELIGIBLE,
APP207565,PL_2026_V1,ELIGIBLE,
APP207566,PL_2026_V1,ELIGIBLE,
APP207567,PL_2026_V1,ELIGIBLE,
APP207568,PL_2026_V1,ELIGIBLE,
APP207569,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207570,PL_2026_V1,INELIGIBLE,FOIR
APP207571,PL_2026_V1,ELIGIBLE,
APP207572,PL_2026_V1,ELIGIBLE,
APP207573,PL_2026_V1,ELIGIBLE,
APP207574,PL_2026_V1,ELIGIBLE,
APP207575,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207576,PL_2026_V1,ELIGIBLE,
APP207577,PL_2026_V1,ELIGIBLE,
APP207578,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207579,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207580,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207581,PL_2026_V1,ELIGIBLE,
APP207582,PL_2026_V1,ELIGIBLE,
APP207583,PL_2026_V1,ELIGIBLE,
APP207584,PL_2026_V1,ELIGIBLE,
APP207585,PL_2026_V1,ELIGIBLE,
APP207586,PL_2026_V1,ELIGIBLE,
APP207587,PL_2026_V1,ELIGIBLE,
APP207588,PL_2026_V1,ELIGIBLE,
APP207589,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207590,PL_2026_V1,ELIGIBLE,
APP207591,PL_2026_V1,ELIGIBLE,
APP207592,PL_2026_V1,ELIGIBLE,
APP207593,PL_2026_V1,ELIGIBLE,
APP207594,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207595,PL_2026_V1,ELIGIBLE,
APP207596,PL_2026_V1,ELIGIBLE,
APP207597,PL_2026_V1,ELIGIBLE,
APP207598,PL_2026_V1,ELIGIBLE,
APP207599,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207600,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207601,PL_2026_V1,ELIGIBLE,
APP207602,PL_2026_V1,ELIGIBLE,
APP207603,PL_2026_V1,ELIGIBLE,
APP207604,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207605,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207606,PL_2026_V1,ELIGIBLE,
APP207607,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207608,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207609,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207610,PL_2026_V1,ELIGIBLE,
APP207611,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207612,PL_2026_V1,ELIGIBLE,
APP207613,PL_2026_V1,ELIGIBLE,
APP207614,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207615,PL_2026_V1,ELIGIBLE,
APP207616,PL_2026_V1,ELIGIBLE,
APP207617,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP207618,PL_2026_V1,INELIGIBLE,EMPLOYMENT_TENURE
APP207619,PL_2026_V1,ELIGIBLE,
APP207620,PL_2026_V1,ELIGIBLE,
APP207621,PL_2026_V1,ELIGIBLE,
APP207622,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207623,PL_2026_V1,ELIGIBLE,
APP207624,PL_2026_V1,ELIGIBLE,
APP207625,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207626,PL_2026_V1,ELIGIBLE,
APP207627,PL_2026_V1,ELIGIBLE,
APP207628,PL_2026_V1,ELIGIBLE,
APP207629,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207630,PL_2026_V1,ELIGIBLE,
APP207631,PL_2026_V1,INELIGIBLE,BUREAU_SCORE|EMPLOYMENT_TENURE
APP207632,PL_2026_V1,ELIGIBLE,
APP207633,PL_2026_V1,ELIGIBLE,
APP207634,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207635,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207636,PL_2026_V1,ELIGIBLE,
APP207637,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207638,PL_2026_V1,ELIGIBLE,
APP207639,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP207640,PL_2026_V1,ELIGIBLE,
APP207641,PL_2026_V1,ELIGIBLE,
APP207642,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP207643,PL_2026_V1,ELIGIBLE,
APP207644,PL_2026_V1,ELIGIBLE,
APP207645,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207646,PL_2026_V1,ELIGIBLE,
APP207647,PL_2026_V1,ELIGIBLE,
APP207648,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207649,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207650,PL_2026_V1,ELIGIBLE,
APP207651,PL_2026_V1,ELIGIBLE,
APP207652,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207653,PL_2026_V1,ELIGIBLE,
APP207654,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207655,PL_2026_V1,ELIGIBLE,
APP207656,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207657,PL_2026_V1,ELIGIBLE,
APP207658,PL_2026_V1,ELIGIBLE,
APP207659,PL_2026_V1,ELIGIBLE,
APP207660,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207661,PL_2026_V1,ELIGIBLE,
APP207662,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207663,PL_2026_V1,ELIGIBLE,
APP207664,PL_2026_V1,INELIGIBLE,FOIR
APP207665,PL_2026_V1,ELIGIBLE,
APP207666,PL_2026_V1,ELIGIBLE,
APP207667,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207668,PL_2026_V1,ELIGIBLE,
APP207669,PL_2026_V1,ELIGIBLE,
APP207670,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207671,PL_2026_V1,INELIGIBLE,FOIR
APP207672,PL_2026_V1,ELIGIBLE,
APP207673,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207674,PL_2026_V1,ELIGIBLE,
APP207675,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207676,PL_2026_V1,ELIGIBLE,
APP207677,PL_2026_V1,ELIGIBLE,
APP207678,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP207679,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207680,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207681,PL_2026_V1,ELIGIBLE,
APP207682,PL_2026_V1,ELIGIBLE,
APP207683,PL_2026_V1,ELIGIBLE,
APP207684,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207685,PL_2026_V1,ELIGIBLE,
APP207686,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207687,PL_2026_V1,ELIGIBLE,
APP207688,PL_2026_V1,ELIGIBLE,
APP207689,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207690,PL_2026_V1,ELIGIBLE,
APP207691,PL_2026_V1,ELIGIBLE,
APP207692,PL_2026_V1,ELIGIBLE,
APP207693,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207694,PL_2026_V1,ELIGIBLE,
APP207695,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207696,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207697,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP207698,PL_2026_V1,ELIGIBLE,
APP207699,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207700,PL_2026_V1,ELIGIBLE,
APP207701,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207702,PL_2026_V1,ELIGIBLE,
APP207703,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207704,PL_2026_V1,ELIGIBLE,
APP207705,PL_2026_V1,ELIGIBLE,
APP207706,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207707,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207708,PL_2026_V1,ELIGIBLE,
APP207709,PL_2026_V1,ELIGIBLE,
APP207710,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207711,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207712,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207713,PL_2026_V1,INELIGIBLE,BUREAU_SCORE|EMPLOYMENT_TENURE
APP207714,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207715,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207716,PL_2026_V1,ELIGIBLE,
APP207717,PL_2026_V1,ELIGIBLE,
APP207718,PL_2026_V1,ELIGIBLE,
APP207719,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207720,PL_2026_V1,INELIGIBLE,FOIR
APP207721,PL_2026_V1,ELIGIBLE,
APP207722,PL_2026_V1,ELIGIBLE,
APP207723,PL_2026_V1,ELIGIBLE,
APP207724,PL_2026_V1,ELIGIBLE,
APP207725,PL_2026_V1,ELIGIBLE,
APP207726,PL_2026_V1,ELIGIBLE,
APP207727,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207728,PL_2026_V1,ELIGIBLE,
APP207729,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP207730,PL_2026_V1,ELIGIBLE,
APP207731,PL_2026_V1,ELIGIBLE,
APP207732,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207733,PL_2026_V1,ELIGIBLE,
APP207734,PL_2026_V1,ELIGIBLE,
APP207735,PL_2026_V1,ELIGIBLE,
APP207736,PL_2026_V1,ELIGIBLE,
APP207737,PL_2026_V1,ELIGIBLE,
APP207738,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207739,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207740,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207741,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207742,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP207743,PL_2026_V1,ELIGIBLE,
APP207744,PL_2026_V1,ELIGIBLE,
APP207745,PL_2026_V1,ELIGIBLE,
APP207746,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207747,PL_2026_V1,ELIGIBLE,
APP207748,PL_2026_V1,ELIGIBLE,
APP207749,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207750,PL_2026_V1,ELIGIBLE,
APP207751,PL_2026_V1,ELIGIBLE,
APP207752,PL_2026_V1,INELIGIBLE,FOIR
APP207753,PL_2026_V1,ELIGIBLE,
APP207754,PL_2026_V1,ELIGIBLE,
APP207755,PL_2026_V1,ELIGIBLE,
APP207756,PL_2026_V1,ELIGIBLE,
APP207757,PL_2026_V1,ELIGIBLE,
APP207758,PL_2026_V1,ELIGIBLE,
APP207759,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207760,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207761,PL_2026_V1,ELIGIBLE,
APP207762,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207763,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207764,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207765,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207766,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207767,PL_2026_V1,ELIGIBLE,
APP207768,PL_2026_V1,ELIGIBLE,
APP207769,PL_2026_V1,ELIGIBLE,
APP207770,PL_2026_V1,ELIGIBLE,
APP207771,PL_2026_V1,ELIGIBLE,
APP207772,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207773,PL_2026_V1,ELIGIBLE,
APP207774,PL_2026_V1,ELIGIBLE,
APP207775,PL_2026_V1,ELIGIBLE,
APP207776,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207777,PL_2026_V1,ELIGIBLE,
APP207778,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207779,PL_2026_V1,ELIGIBLE,
APP207780,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207781,PL_2026_V1,ELIGIBLE,
APP207782,PL_2026_V1,INELIGIBLE,FOIR
APP207783,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207784,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207785,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207786,PL_2026_V1,ELIGIBLE,
APP207787,PL_2026_V1,ELIGIBLE,
APP207788,PL_2026_V1,ELIGIBLE,
APP207789,PL_2026_V1,ELIGIBLE,
APP207790,PL_2026_V1,ELIGIBLE,
APP207791,PL_2026_V1,ELIGIBLE,
APP207792,PL_2026_V1,ELIGIBLE,
APP207793,PL_2026_V1,ELIGIBLE,
APP207794,PL_2026_V1,ELIGIBLE,
APP207795,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207796,PL_2026_V1,ELIGIBLE,
APP207797,PL_2026_V1,ELIGIBLE,
APP207798,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207799,PL_2026_V1,ELIGIBLE,
APP207800,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207801,PL_2026_V1,ELIGIBLE,
APP207802,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207803,PL_2026_V1,ELIGIBLE,
APP207804,PL_2026_V1,ELIGIBLE,
APP207805,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207806,PL_2026_V1,ELIGIBLE,
APP207807,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207808,PL_2026_V1,ELIGIBLE,
APP207809,PL_2026_V1,ELIGIBLE,
APP207810,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207811,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207812,PL_2026_V1,ELIGIBLE,
APP207813,PL_2026_V1,ELIGIBLE,
APP207814,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207815,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207816,PL_2026_V1,ELIGIBLE,
APP207817,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207818,PL_2026_V1,ELIGIBLE,
APP207819,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207820,PL_2026_V1,ELIGIBLE,
APP207821,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207822,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207823,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207824,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207825,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207826,PL_2026_V1,ELIGIBLE,
APP207827,PL_2026_V1,ELIGIBLE,
APP207828,PL_2026_V1,ELIGIBLE,
APP207829,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207830,PL_2026_V1,ELIGIBLE,
APP207831,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207832,PL_2026_V1,ELIGIBLE,
APP207833,PL_2026_V1,ELIGIBLE,
APP207834,PL_2026_V1,ELIGIBLE,
APP207835,PL_2026_V1,ELIGIBLE,
APP207836,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207837,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP207838,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207839,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207840,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207841,PL_2026_V1,ELIGIBLE,
APP207842,PL_2026_V1,ELIGIBLE,
APP207843,PL_2026_V1,ELIGIBLE,
APP207844,PL_2026_V1,ELIGIBLE,
APP207845,PL_2026_V1,ELIGIBLE,
APP207846,PL_2026_V1,ELIGIBLE,
APP207847,PL_2026_V1,ELIGIBLE,
APP207848,PL_2026_V1,ELIGIBLE,
APP207849,PL_2026_V1,ELIGIBLE,
APP207850,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207851,PL_2026_V1,ELIGIBLE,
APP207852,PL_2026_V1,ELIGIBLE,
APP207853,PL_2026_V1,ELIGIBLE,
APP207854,PL_2026_V1,ELIGIBLE,
APP207855,PL_2026_V1,ELIGIBLE,
APP207856,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207857,PL_2026_V1,ELIGIBLE,
APP207858,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207859,PL_2026_V1,ELIGIBLE,
APP207860,PL_2026_V1,INELIGIBLE,FOIR
APP207861,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207862,PL_2026_V1,ELIGIBLE,
APP207863,PL_2026_V1,ELIGIBLE,
APP207864,PL_2026_V1,ELIGIBLE,
APP207865,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP207866,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207867,PL_2026_V1,ELIGIBLE,
APP207868,PL_2026_V1,ELIGIBLE,
APP207869,PL_2026_V1,ELIGIBLE,
APP207870,PL_2026_V1,ELIGIBLE,
APP207871,PL_2026_V1,ELIGIBLE,
APP207872,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP207873,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207874,PL_2026_V1,ELIGIBLE,
APP207875,PL_2026_V1,ELIGIBLE,
APP207876,PL_2026_V1,ELIGIBLE,
APP207877,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207878,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207879,PL_2026_V1,ELIGIBLE,
APP207880,PL_2026_V1,ELIGIBLE,
APP207881,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207882,PL_2026_V1,ELIGIBLE,
APP207883,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP207884,PL_2026_V1,ELIGIBLE,
APP207885,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207886,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207887,PL_2026_V1,ELIGIBLE,
APP207888,PL_2026_V1,ELIGIBLE,
APP207889,PL_2026_V1,ELIGIBLE,
APP207890,PL_2026_V1,ELIGIBLE,
APP207891,PL_2026_V1,ELIGIBLE,
APP207892,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207893,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207894,PL_2026_V1,ELIGIBLE,
APP207895,PL_2026_V1,ELIGIBLE,
APP207896,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207897,PL_2026_V1,ELIGIBLE,
APP207898,PL_2026_V1,ELIGIBLE,
APP207899,PL_2026_V1,ELIGIBLE,
APP207900,PL_2026_V1,ELIGIBLE,
APP207901,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207902,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207903,PL_2026_V1,ELIGIBLE,
APP207904,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207905,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207906,PL_2026_V1,ELIGIBLE,
APP207907,PL_2026_V1,ELIGIBLE,
APP207908,PL_2026_V1,ELIGIBLE,
APP207909,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP207910,PL_2026_V1,ELIGIBLE,
APP207911,PL_2026_V1,ELIGIBLE,
APP207912,PL_2026_V1,ELIGIBLE,
APP207913,PL_2026_V1,ELIGIBLE,
APP207914,PL_2026_V1,INELIGIBLE,BUREAU_SCORE|FOIR
APP207915,PL_2026_V1,ELIGIBLE,
APP207916,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207917,PL_2026_V1,ELIGIBLE,
APP207918,PL_2026_V1,ELIGIBLE,
APP207919,PL_2026_V1,ELIGIBLE,
APP207920,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207921,PL_2026_V1,ELIGIBLE,
APP207922,PL_2026_V1,ELIGIBLE,
APP207923,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207924,PL_2026_V1,ELIGIBLE,
APP207925,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207926,PL_2026_V1,ELIGIBLE,
APP207927,PL_2026_V1,ELIGIBLE,
APP207928,PL_2026_V1,ELIGIBLE,
APP207929,PL_2026_V1,ELIGIBLE,
APP207930,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207931,PL_2026_V1,ELIGIBLE,
APP207932,PL_2026_V1,ELIGIBLE,
APP207933,PL_2026_V1,INELIGIBLE,BUREAU_SCORE|FOIR
APP207934,PL_2026_V1,ELIGIBLE,
APP207935,PL_2026_V1,ELIGIBLE,
APP207936,PL_2026_V1,ELIGIBLE,
APP207937,PL_2026_V1,ELIGIBLE,
APP207938,PL_2026_V1,ELIGIBLE,
APP207939,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207940,PL_2026_V1,ELIGIBLE,
APP207941,PL_2026_V1,ELIGIBLE,
APP207942,PL_2026_V1,ELIGIBLE,
APP207943,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207944,PL_2026_V1,ELIGIBLE,
APP207945,PL_2026_V1,ELIGIBLE,
APP207946,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP207947,PL_2026_V1,ELIGIBLE,
APP207948,PL_2026_V1,ELIGIBLE,
APP207949,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207950,PL_2026_V1,ELIGIBLE,
APP207951,PL_2026_V1,ELIGIBLE,
APP207952,PL_2026_V1,ELIGIBLE,
APP207953,PL_2026_V1,ELIGIBLE,
APP207954,PL_2026_V1,ELIGIBLE,
APP207955,PL_2026_V1,ELIGIBLE,
APP207956,PL_2026_V1,ELIGIBLE,
APP207957,PL_2026_V1,ELIGIBLE,
APP207958,PL_2026_V1,ELIGIBLE,
APP207959,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207960,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207961,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207962,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP207963,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207964,PL_2026_V1,ELIGIBLE,
APP207965,PL_2026_V1,ELIGIBLE,
APP207966,PL_2026_V1,ELIGIBLE,
APP207967,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP207968,PL_2026_V1,ELIGIBLE,
APP207969,PL_2026_V1,ELIGIBLE,
APP207970,PL_2026_V1,ELIGIBLE,
APP207971,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207972,PL_2026_V1,ELIGIBLE,
APP207973,PL_2026_V1,ELIGIBLE,
APP207974,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207975,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207976,PL_2026_V1,ELIGIBLE,
APP207977,PL_2026_V1,ELIGIBLE,
APP207978,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207979,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207980,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP207981,PL_2026_V1,ELIGIBLE,
APP207982,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207983,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207984,PL_2026_V1,ELIGIBLE,
APP207985,PL_2026_V1,ELIGIBLE,
APP207986,PL_2026_V1,ELIGIBLE,
APP207987,PL_2026_V1,ELIGIBLE,
APP207988,PL_2026_V1,ELIGIBLE,
APP207989,PL_2026_V1,ELIGIBLE,
APP207990,PL_2026_V1,ELIGIBLE,
APP207991,PL_2026_V1,ELIGIBLE,
APP207992,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP207993,PL_2026_V1,ELIGIBLE,
APP207994,PL_2026_V1,ELIGIBLE,
APP207995,PL_2026_V1,ELIGIBLE,
APP207996,PL_2026_V1,ELIGIBLE,
APP207997,PL_2026_V1,ELIGIBLE,
APP207998,PL_2026_V1,ELIGIBLE,
APP207999,PL_2026_V1,ELIGIBLE,
APP208000,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP208001,PL_2026_V1,ELIGIBLE,
APP208002,PL_2026_V1,ELIGIBLE,
APP208003,PL_2026_V1,ELIGIBLE,
APP208004,PL_2026_V1,ELIGIBLE,
