application_id,document_type,status,ocr_confidence,income_mismatch_ratio,name_match
APP208603,SALARY_SLIP,UPLOADED,0.943,0.077,True
APP208603,BANK_STATEMENT,UPLOADED,0.84,0.041,True
APP208604,PAN,UPLOADED,0.972,0.0,True
APP208604,SALARY_SLIP,UPLOADED,0.966,0.053,True
APP208604,BANK_STATEMENT,UPLOADED,0.865,0.083,True
APP208605,PAN,UPLOADED,0.981,0.0,True
APP208605,SALARY_SLIP,UPLOADED,0.952,0.026,True
APP208605,BANK_STATEMENT,UPLOADED,0.924,0.008,True
APP208606,PAN,UPLOADED,0.977,0.0,True
APP208606,SALARY_SLIP,UPLOADED,0.969,0.003,True
APP208606,BANK_STATEMENT,UPLOADED,0.858,0.115,True
APP208607,PAN,UPLOADED,0.972,0.0,True
APP208607,SALARY_SLIP,UPLOADED,0.953,0.019,True
APP208607,BANK_STATEMENT,UPLOADED,0.999,0.03,True
APP208608,PAN,UPLOADED,0.998,0.0,True
APP208608,SALARY_SLIP,UPLOADED,0.951,0.076,True
APP208608,BANK_STATEMENT,UPLOADED,0.949,0.065,True
APP208609,PAN,UPLOADED,0.975,0.0,True
APP208609,SALARY_SLIP,UPLOADED,0.945,0.028,True
APP208609,BANK_STATEMENT,UPLOADED,0.986,0.04,True
APP208610,PAN,UPLOADED,0.999,0.0,True
APP208610,SALARY_SLIP,UPLOADED,0.962,0.03,True
APP208610,BANK_STATEMENT,UPLOADED,0.933,0.162,True
APP208611,PAN,UPLOADED,0.999,0.0,True
APP208611,SALARY_SLIP,UPLOADED,0.999,0.063,True
APP208611,BANK_STATEMENT,UPLOADED,0.99,0.113,True
APP208612,PAN,UPLOADED,0.973,0.0,True
APP208612,SALARY_SLIP,UPLOADED,0.924,0.048,True
APP208612,BANK_STATEMENT,UPLOADED,0.993,0.003,True
APP208613,PAN,UPLOADED,0.999,0.0,True
APP208613,SALARY_SLIP,UPLOADED,0.966,0.011,True
APP208613,BANK_STATEMENT,UPLOADED,0.913,0.027,True
APP208614,PAN,UPLOADED,0.999,0.0,True
APP208614,SALARY_SLIP,UPLOADED,0.961,0.041,True
APP208614,BANK_STATEMENT,UPLOADED,0.999,0.225,True
APP208615,PAN,UPLOADED,0.977,0.0,True
APP208615,SALARY_SLIP,UPLOADED,0.973,0.021,True
APP208615,BANK_STATEMENT,UPLOADED,0.999,0.1,True
APP208616,PAN,UPLOADED,0.951,0.0,True
APP208616,SALARY_SLIP,UPLOADED,0.999,0.042,True
APP208616,BANK_STATEMENT,UPLOADED,0.965,0.166,True
APP208617,PAN,UPLOADED,0.982,0.0,True
APP208617,SALARY_SLIP,UPLOADED,0.918,0.052,True
APP208617,BANK_STATEMENT,UPLOADED,0.975,0.106,True
APP208618,PAN,UPLOADED,0.963,0.0,True
APP208618,SALARY_SLIP,UPLOADED,0.901,0.014,True
APP208618,BANK_STATEMENT,UPLOADED,0.897,0.082,True
APP208619,PAN,UPLOADED,0.957,0.0,True
APP208619,SALARY_SLIP,UPLOADED,0.95,0.042,True
APP208619,BANK_STATEMENT,UPLOADED,0.95,0.09,True
APP208620,PAN,UPLOADED,0.992,0.0,True
APP208620,SALARY_SLIP,UPLOADED,0.983,0.031,True
APP208620,BANK_STATEMENT,UPLOADED,0.912,0.209,True
APP208621,PAN,UPLOADED,0.981,0.0,True
APP208621,SALARY_SLIP,UPLOADED,0.933,0.008,True
APP208621,BANK_STATEMENT,UPLOADED,0.847,0.105,True
APP208622,PAN,UPLOADED,0.981,0.0,True
APP208622,SALARY_SLIP,UPLOADED,0.872,0.019,True
APP208622,BANK_STATEMENT,UPLOADED,0.981,0.058,True
APP208623,PAN,UPLOADED,0.999,0.0,True
APP208623,SALARY_SLIP,UPLOADED,0.995,0.06,True
APP208623,BANK_STATEMENT,UPLOADED,0.998,0.062,True
APP208624,PAN,UPLOADED,0.999,0.0,True
APP208624,SALARY_SLIP,UPLOADED,0.999,0.042,True
APP208624,BANK_STATEMENT,UPLOADED,0.994,0.041,True
APP208625,PAN,UPLOADED,0.961,0.0,True
APP208625,SALARY_SLIP,UPLOADED,0.968,0.065,True
APP208625,BANK_STATEMENT,UPLOADED,0.965,0.08,True
APP208626,PAN,UPLOADED,0.977,0.0,True
APP208626,SALARY_SLIP,UPLOADED,0.935,0.09,True
APP208626,BANK_STATEMENT,UPLOADED,0.966,0.099,True
APP208627,PAN,UPLOADED,0.967,0.0,True
APP208627,SALARY_SLIP,UPLOADED,0.999,0.068,True
APP208627,BANK_STATEMENT,UPLOADED,0.913,0.066,True
APP208628,PAN,UPLOADED,0.988,0.0,True
APP208628,SALARY_SLIP,UPLOADED,0.915,0.021,True
APP208628,BANK_STATEMENT,UPLOADED,0.963,0.069,True
APP208629,PAN,UPLOADED,0.975,0.0,True
APP208629,SALARY_SLIP,UPLOADED,0.934,0.025,True
APP208629,BANK_STATEMENT,UPLOADED,0.882,0.03,True
APP208630,PAN,UPLOADED,0.984,0.0,True
APP208630,SALARY_SLIP,UPLOADED,0.946,0.087,True
APP208630,BANK_STATEMENT,UPLOADED,0.986,0.209,True
APP208631,PAN,UPLOADED,0.994,0.0,True
APP208631,SALARY_SLIP,UPLOADED,0.895,0.034,True
APP208631,BANK_STATEMENT,UPLOADED,0.89,0.118,True
APP208632,PAN,UPLOADED,0.974,0.0,True
APP208632,SALARY_SLIP,UPLOADED,0.897,0.024,True
APP208632,BANK_STATEMENT,UPLOADED,0.888,0.15,True
APP208633,PAN,UPLOADED,0.954,0.0,True
APP208633,SALARY_SLIP,UPLOADED,0.927,0.029,True
APP208633,BANK_STATEMENT,UPLOADED,0.961,0.002,True
APP208634,PAN,UPLOADED,0.97,0.0,True
APP208634,SALARY_SLIP,UPLOADED,0.997,0.002,True
APP208634,BANK_STATEMENT,UPLOADED,0.934,0.113,True
APP208635,PAN,UPLOADED,0.948,0.0,True
APP208635,SALARY_SLIP,UPLOADED,0.934,0.003,True
APP208635,BANK_STATEMENT,UPLOADED,0.919,0.054,True
APP208636,PAN,UPLOADED,0.975,0.0,True
APP208636,SALARY_SLIP,UPLOADED,0.908,0.019,True
APP208636,BANK_STATEMENT,UPLOADED,0.887,0.011,True
APP208637,PAN,UPLOADED,0.987,0.0,True
APP208637,SALARY_SLIP,UPLOADED,0.99,0.014,True
APP208637,BANK_STATEMENT,UPLOADED,0.829,0.138,True
APP208638,PAN,UPLOADED,0.978,0.0,True
APP208638,SALARY_SLIP,UPLOADED,0.94,0.005,True
APP208638,BANK_STATEMENT,UPLOADED,0.921,0.077,True
APP208639,PAN,UPLOADED,0.989,0.0,True
APP208639,SALARY_SLIP,UPLOADED,0.999,0.004,True
APP208639,BANK_STATEMENT,UPLOADED,0.871,0.061,True
APP208640,PAN,UPLOADED,0.969,0.0,True
APP208640,SALARY_SLIP,UPLOADED,0.946,0.036,True
APP208640,BANK_STATEMENT,UPLOADED,0.999,0.116,True
APP208641,PAN,UPLOADED,0.999,0.0,True
APP208641,SALARY_SLIP,UPLOADED,0.989,0.021,True
APP208641,BANK_STATEMENT,UPLOADED,0.961,0.039,True
APP208642,PAN,UPLOADED,0.975,0.0,True
APP208642,SALARY_SLIP,UPLOADED,0.961,0.007,True
APP208642,BANK_STATEMENT,UPLOADED,0.999,0.117,True
APP208643,PAN,UPLOADED,0.999,0.0,True
APP208643,SALARY_SLIP,UPLOADED,0.949,0.037,True
APP208643,BANK_STATEMENT,UPLOADED,0.881,0.097,True
APP208644,PAN,UPLOADED,0.956,0.0,True
APP208644,SALARY_SLIP,UPLOADED,0.962,0.076,True
APP208644,BANK_STATEMENT,UPLOADED,0.999,0.032,True
APP208645,PAN,UPLOADED,0.96,0.0,True
APP208645,SALARY_SLIP,UPLOADED,0.967,0.049,True
APP208645,BANK_STATEMENT,UPLOADED,0.888,0.063,True
APP208646,PAN,UPLOADED,0.999,0.0,True
APP208646,SALARY_SLIP,UPLOADED,0.997,0.014,True
APP208646,BANK_STATEMENT,UPLOADED,0.906,0.051,True
APP208647,PAN,UPLOADED,0.999,0.0,True
APP208647,SALARY_SLIP,UPLOADED,0.979,0.029,True
APP208647,BANK_STATEMENT,UPLOADED,0.844,0.032,True
APP208648,PAN,UPLOADED,0.972,0.0,True
APP208648,SALARY_SLIP,UPLOADED,0.933,0.015,True
APP208648,BANK_STATEMENT,UPLOADED,0.999,0.116,True
APP208649,PAN,UPLOADED,0.999,0.0,True
APP208649,SALARY_SLIP,UPLOADED,0.897,0.008,True
APP208649,BANK_STATEMENT,UPLOADED,0.999,0.043,True
APP208650,PAN,UPLOADED,0.986,0.0,True
APP208650,SALARY_SLIP,UPLOADED,0.877,0.027,True
APP208650,BANK_STATEMENT,UPLOADED,0.862,0.046,True
APP208651,PAN,UPLOADED,0.999,0.0,True
APP208651,SALARY_SLIP,UPLOADED,0.921,0.069,True
APP208651,BANK_STATEMENT,UPLOADED,0.918,0.06,True
APP208652,PAN,UPLOADED,0.999,0.0,True
APP208652,SALARY_SLIP,UPLOADED,0.925,0.063,True
APP208652,BANK_STATEMENT,UPLOADED,0.992,0.117,True
APP208653,PAN,UPLOADED,0.961,0.0,True
APP208653,SALARY_SLIP,UPLOADED,0.88,0.034,True
APP208653,BANK_STATEMENT,UPLOADED,0.961,0.256,True
APP208654,PAN,UPLOADED,0.961,0.0,True
APP208654,SALARY_SLIP,UPLOADED,0.947,0.011,True
APP208654,BANK_STATEMENT,UPLOADED,0.953,0.023,True
APP208655,PAN,UPLOADED,0.949,0.0,True
APP208655,SALARY_SLIP,UPLOADED,0.935,0.125,True
APP208655,BANK_STATEMENT,UPLOADED,0.999,0.035,True
APP208656,PAN,UPLOADED,0.962,0.0,True
APP208656,SALARY_SLIP,UPLOADED,0.904,0.012,True
APP208656,BANK_STATEMENT,UPLOADED,0.999,0.004,True
APP208657,PAN,UPLOADED,0.973,0.0,True
APP208657,SALARY_SLIP,UPLOADED,0.912,0.063,True
APP208657,BANK_STATEMENT,UPLOADED,0.914,0.133,True
APP208658,PAN,UPLOADED,0.948,0.0,True
APP208658,SALARY_SLIP,UPLOADED,0.946,0.034,True
APP208658,BANK_STATEMENT,UPLOADED,0.945,0.175,True
APP208659,PAN,UPLOADED,0.987,0.0,True
APP208659,SALARY_SLIP,UPLOADED,0.982,0.001,True
APP208659,BANK_STATEMENT,UPLOADED,0.999,0.031,True
APP208660,PAN,UPLOADED,0.982,0.0,True
APP208660,SALARY_SLIP,UPLOADED,0.999,0.022,True
APP208660,BANK_STATEMENT,UPLOADED,0.918,0.025,True
APP208661,PAN,UPLOADED,0.999,0.0,True
APP208661,SALARY_SLIP,UPLOADED,0.999,0.007,True
APP208661,BANK_STATEMENT,UPLOADED,0.991,0.178,True
APP208662,PAN,UPLOADED,0.999,0.0,True
APP208662,SALARY_SLIP,UPLOADED,0.935,0.041,True
APP208662,BANK_STATEMENT,UPLOADED,0.935,0.031,True
APP208663,PAN,UPLOADED,0.94,0.0,True
APP208663,SALARY_SLIP,UPLOADED,0.991,0.011,True
APP208663,BANK_STATEMENT,UPLOADED,0.894,0.14,True
APP208664,PAN,UPLOADED,0.996,0.0,True
APP208664,SALARY_SLIP,UPLOADED,0.947,0.034,True
APP208664,BANK_STATEMENT,UPLOADED,0.984,0.117,True
APP208665,PAN,UPLOADED,0.982,0.0,True
APP208665,SALARY_SLIP,UPLOADED,0.943,0.032,True
APP208665,BANK_STATEMENT,UPLOADED,0.978,0.006,True
APP208666,PAN,UPLOADED,0.993,0.0,True
APP208666,SALARY_SLIP,UPLOADED,0.955,0.007,True
APP208666,BANK_STATEMENT,UPLOADED,0.856,0.073,True
APP208667,PAN,UPLOADED,0.999,0.0,True
APP208667,SALARY_SLIP,UPLOADED,0.981,0.042,True
APP208667,BANK_STATEMENT,UPLOADED,0.984,0.05,True
APP208668,PAN,UPLOADED,0.973,0.0,True
APP208668,SALARY_SLIP,UPLOADED,0.993,0.013,True
APP208668,BANK_STATEMENT,UPLOADED,0.944,0.08,True
APP208669,PAN,UPLOADED,0.999,0.0,True
APP208669,SALARY_SLIP,UPLOADED,0.944,0.018,True
APP208669,BANK_STATEMENT,UPLOADED,0.892,0.002,True
APP208670,PAN,UPLOADED,0.994,0.0,True
APP208670,SALARY_SLIP,UPLOADED,0.943,0.042,True
APP208670,BANK_STATEMENT,UPLOADED,0.999,0.008,True
APP208671,PAN,UPLOADED,0.971,0.0,True
APP208671,SALARY_SLIP,UPLOADED,0.97,0.075,True
APP208671,BANK_STATEMENT,UPLOADED,0.943,0.088,True
APP208672,PAN,UPLOADED,0.973,0.0,True
APP208672,SALARY_SLIP,UPLOADED,0.934,0.013,True
APP208672,BANK_STATEMENT,UPLOADED,0.96,0.08,True
APP208673,PAN,UPLOADED,0.999,0.0,True
APP208673,SALARY_SLIP,UPLOADED,0.958,0.028,True
APP208673,BANK_STATEMENT,UPLOADED,0.936,0.257,True
APP208674,PAN,UPLOADED,0.968,0.0,True
APP208674,SALARY_SLIP,UPLOADED,0.888,0.019,True
APP208674,BANK_STATEMENT,UPLOADED,0.99,0.095,True
APP208675,PAN,UPLOADED,0.994,0.0,True
APP208675,SALARY_SLIP,UPLOADED,0.969,0.028,True
APP208675,BANK_STATEMENT,UPLOADED,0.999,0.063,True
APP208676,PAN,UPLOADED,0.999,0.0,True
APP208676,SALARY_SLIP,UPLOADED,0.91,0.017,True
APP208676,BANK_STATEMENT,UPLOADED,0.891,0.063,True
APP208677,PAN,UPLOADED,0.988,0.0,True
APP208677,SALARY_SLIP,UPLOADED,0.933,0.032,True
APP208677,BANK_STATEMENT,UPLOADED,0.999,0.039,True
APP208678,PAN,UPLOADED,0.993,0.0,True
APP208678,SALARY_SLIP,UPLOADED,0.969,0.023,True
APP208678,BANK_STATEMENT,UPLOADED,0.996,0.017,True
APP208679,PAN,UPLOADED,0.99,0.0,True
APP208679,SALARY_SLIP,UPLOADED,0.995,0.012,True
APP208679,BANK_STATEMENT,UPLOADED,0.946,0.217,True
APP208680,PAN,UPLOADED,0.999,0.0,True
APP208680,SALARY_SLIP,UPLOADED,0.999,0.049,True
APP208680,BANK_STATEMENT,UPLOADED,0.944,0.309,True
APP208681,PAN,UPLOADED,0.995,0.0,True
APP208681,SALARY_SLIP,UPLOADED,0.968,0.007,True
APP208681,BANK_STATEMENT,UPLOADED,0.943,0.074,True
APP208682,PAN,UPLOADED,0.995,0.0,True
APP208682,SALARY_SLIP,UPLOADED,0.909,0.016,True
APP208682,BANK_STATEMENT,UPLOADED,0.943,0.181,True
APP208683,PAN,UPLOADED,0.986,0.0,True
APP208683,SALARY_SLIP,UPLOADED,0.922,0.056,True
APP208683,BANK_STATEMENT,UPLOADED,0.902,0.032,True
APP208684,PAN,UPLOADED,0.977,0.0,True
APP208684,SALARY_SLIP,UPLOADED,0.911,0.022,True
APP208684,BANK_STATEMENT,UPLOADED,0.999,0.048,True
APP208685,PAN,UPLOADED,0.949,0.0,True
APP208685,SALARY_SLIP,UPLOADED,0.894,0.021,True
APP208685,BANK_STATEMENT,UPLOADED,0.912,0.08,True
APP208686,PAN,UPLOADED,0.972,0.0,True
APP208686,SALARY_SLIP,UPLOADED,0.941,0.034,False
APP208686,BANK_STATEMENT,UPLOADED,0.98,0.038,True
APP208687,PAN,UPLOADED,0.968,0.0,True
APP208687,SALARY_SLIP,UPLOADED,0.952,0.066,True
APP208687,BANK_STATEMENT,UPLOADED,0.959,0.01,True
APP208688,PAN,UPLOADED,0.999,0.0,True
APP208688,SALARY_SLIP,UPLOADED,0.902,0.009,True
APP208688,BANK_STATEMENT,UPLOADED,0.98,0.208,True
APP208689,PAN,UPLOADED,0.99,0.0,True
APP208689,SALARY_SLIP,UPLOADED,0.933,0.004,True
APP208689,BANK_STATEMENT,UPLOADED,0.903,0.054,True
APP208690,PAN,UPLOADED,0.987,0.0,False
APP208690,SALARY_SLIP,UPLOADED,0.968,0.033,True
APP208690,BANK_STATEMENT,UPLOADED,0.962,0.009,True
APP208691,PAN,UPLOADED,0.997,0.0,True
APP208691,SALARY_SLIP,UPLOADED,0.999,0.024,True
APP208691,BANK_STATEMENT,UPLOADED,0.918,0.013,True
APP208692,PAN,UPLOADED,0.976,0.0,True
APP208692,SALARY_SLIP,UPLOADED,0.954,0.01,True
APP208692,BANK_STATEMENT,UPLOADED,0.945,0.14,True
APP208693,PAN,UPLOADED,0.974,0.0,False
APP208693,SALARY_SLIP,UPLOADED,0.906,0.003,True
APP208693,BANK_STATEMENT,UPLOADED,0.999,0.028,True
APP208694,PAN,UPLOADED,0.945,0.0,True
APP208694,SALARY_SLIP,UPLOADED,0.988,0.039,True
APP208694,BANK_STATEMENT,UPLOADED,0.999,0.053,True
APP208695,PAN,UPLOADED,0.999,0.0,True
APP208695,SALARY_SLIP,UPLOADED,0.947,0.02,True
APP208695,BANK_STATEMENT,UPLOADED,0.91,0.07,True
APP208696,PAN,UPLOADED,0.966,0.0,True
APP208696,SALARY_SLIP,UPLOADED,0.981,0.011,True
APP208696,BANK_STATEMENT,UPLOADED,0.933,0.019,True
APP208697,PAN,UPLOADED,0.992,0.0,True
APP208697,SALARY_SLIP,UPLOADED,0.877,0.08,True
APP208697,BANK_STATEMENT,UPLOADED,0.972,0.137,True
APP208698,PAN,UPLOADED,0.955,0.0,True
APP208698,SALARY_SLIP,UPLOADED,0.918,0.008,True
APP208698,BANK_STATEMENT,UPLOADED,0.923,0.105,True
APP208699,PAN,UPLOADED,0.986,0.0,True
APP208699,SALARY_SLIP,UPLOADED,0.956,0.024,True
APP208699,BANK_STATEMENT,UPLOADED,0.913,0.06,True
APP208700,PAN,UPLOADED,0.968,0.0,True
APP208700,SALARY_SLIP,UPLOADED,0.999,0.05,True
APP208700,BANK_STATEMENT,UPLOADED,0.912,0.007,True
APP208701,PAN,UPLOADED,0.956,0.0,True
APP208701,SALARY_SLIP,UPLOADED,0.957,0.045,True
APP208701,BANK_STATEMENT,UPLOADED,0.887,0.075,True
APP208702,PAN,UPLOADED,0.998,0.0,True
APP208702,SALARY_SLIP,UPLOADED,0.928,0.034,True
APP208702,BANK_STATEMENT,UPLOADED,0.916,0.084,True
APP208703,PAN,UPLOADED,0.978,0.0,True
APP208703,SALARY_SLIP,UPLOADED,0.917,0.027,True
APP208703,BANK_STATEMENT,UPLOADED,0.911,0.089,True
APP208704,PAN,UPLOADED,0.986,0.0,True
APP208704,SALARY_SLIP,UPLOADED,0.973,0.011,True
APP208704,BANK_STATEMENT,UPLOADED,0.978,0.037,True
APP208705,PAN,UPLOADED,0.999,0.0,True
APP208705,SALARY_SLIP,UPLOADED,0.97,0.069,True
APP208705,BANK_STATEMENT,UPLOADED,0.999,0.148,True
APP208706,PAN,UPLOADED,0.999,0.0,True
APP208706,SALARY_SLIP,UPLOADED,0.999,0.083,True
APP208706,BANK_STATEMENT,UPLOADED,0.951,0.252,True
APP208707,PAN,UPLOADED,0.973,0.0,True
APP208707,SALARY_SLIP,UPLOADED,0.984,0.006,True
APP208707,BANK_STATEMENT,UPLOADED,0.905,0.048,True
APP208708,PAN,UPLOADED,0.998,0.0,True
APP208708,SALARY_SLIP,UPLOADED,0.97,0.019,True
APP208708,BANK_STATEMENT,UPLOADED,0.917,0.007,True
APP208709,PAN,UPLOADED,0.969,0.0,True
APP208709,SALARY_SLIP,UPLOADED,0.824,0.334,True
APP208709,BANK_STATEMENT,UPLOADED,0.701,0.182,True
APP208710,PAN,UPLOADED,0.946,0.0,True
APP208710,SALARY_SLIP,UPLOADED,0.885,0.017,True
APP208710,BANK_STATEMENT,UPLOADED,0.978,0.029,True
APP208711,PAN,UPLOADED,0.959,0.0,True
APP208711,SALARY_SLIP,UPLOADED,0.971,0.044,True
APP208711,BANK_STATEMENT,UPLOADED,0.978,0.054,True
APP208712,PAN,UPLOADED,0.963,0.0,True
APP208712,SALARY_SLIP,UPLOADED,0.951,0.015,True
APP208712,BANK_STATEMENT,UPLOADED,0.927,0.016,True
APP208713,PAN,UPLOADED,0.976,0.0,True
APP208713,SALARY_SLIP,UPLOADED,0.888,0.093,True
APP208713,BANK_STATEMENT,UPLOADED,0.956,0.015,True
APP208714,PAN,UPLOADED,0.974,0.0,True
APP208714,SALARY_SLIP,UPLOADED,0.954,0.023,True
APP208714,BANK_STATEMENT,UPLOADED,0.98,0.045,True
APP208715,PAN,UPLOADED,0.999,0.0,True
APP208715,SALARY_SLIP,UPLOADED,0.883,0.029,True
APP208715,BANK_STATEMENT,UPLOADED,0.999,0.08,True
APP208716,PAN,UPLOADED,0.976,0.0,True
APP208716,SALARY_SLIP,UPLOADED,0.94,0.013,True
APP208716,BANK_STATEMENT,UPLOADED,0.936,0.044,True
APP208717,PAN,UPLOADED,0.964,0.0,True
APP208717,SALARY_SLIP,UPLOADED,0.938,0.026,False
APP208717,BANK_STATEMENT,UPLOADED,0.984,0.128,True
APP208718,PAN,UPLOADED,0.958,0.0,True
APP208718,SALARY_SLIP,UPLOADED,0.999,0.018,True
APP208718,BANK_STATEMENT,UPLOADED,0.946,0.041,True
APP208719,PAN,UPLOADED,0.989,0.0,True
APP208719,SALARY_SLIP,UPLOADED,0.936,0.032,True
APP208719,BANK_STATEMENT,UPLOADED,0.913,0.093,True
APP208720,PAN,UPLOADED,0.99,0.0,True
APP208720,SALARY_SLIP,UPLOADED,0.924,0.022,True
APP208720,BANK_STATEMENT,UPLOADED,0.96,0.022,True
APP208721,PAN,UPLOADED,0.992,0.0,True
APP208721,SALARY_SLIP,UPLOADED,0.952,0.01,True
APP208721,BANK_STATEMENT,UPLOADED,0.846,0.223,True
APP208722,PAN,UPLOADED,0.999,0.0,True
APP208722,SALARY_SLIP,UPLOADED,0.971,0.003,True
APP208722,BANK_STATEMENT,UPLOADED,0.97,0.078,True
APP208723,PAN,UPLOADED,0.978,0.0,True
APP208723,SALARY_SLIP,UPLOADED,0.891,0.01,True
APP208723,BANK_STATEMENT,UPLOADED,0.953,0.15,True
APP208724,PAN,UPLOADED,0.954,0.0,True
APP208724,SALARY_SLIP,UPLOADED,0.999,0.054,True
APP208724,BANK_STATEMENT,UPLOADED,0.887,0.09,True
APP208725,PAN,UPLOADED,0.999,0.0,True
APP208725,SALARY_SLIP,UPLOADED,0.969,0.001,True
APP208725,BANK_STATEMENT,UPLOADED,0.983,0.085,True
APP208726,PAN,UPLOADED,0.999,0.0,True
APP208726,SALARY_SLIP,UPLOADED,0.973,0.003,True
APP208726,BANK_STATEMENT,UPLOADED,0.914,0.202,True
APP208727,PAN,UPLOADED,0.99,0.0,True
APP208727,SALARY_SLIP,UPLOADED,0.957,0.011,True
APP208727,BANK_STATEMENT,UPLOADED,0.927,0.09,True
APP208728,PAN,UPLOADED,0.999,0.0,True
APP208728,SALARY_SLIP,UPLOADED,0.694,0.159,True
APP208728,BANK_STATEMENT,UPLOADED,0.621,0.202,True
APP208729,PAN,UPLOADED,0.997,0.0,True
APP208729,SALARY_SLIP,UPLOADED,0.999,0.015,True
APP208729,BANK_STATEMENT,UPLOADED,0.895,0.079,True
APP208730,PAN,UPLOADED,0.983,0.0,True
APP208730,SALARY_SLIP,UPLOADED,0.999,0.058,True
APP208730,BANK_STATEMENT,UPLOADED,0.873,0.033,True
APP208731,PAN,UPLOADED,0.982,0.0,True
APP208731,SALARY_SLIP,UPLOADED,0.935,0.018,True
APP208731,BANK_STATEMENT,UPLOADED,0.847,0.044,True
APP208732,PAN,UPLOADED,0.999,0.0,True
APP208732,SALARY_SLIP,UPLOADED,0.964,0.018,True
APP208732,BANK_STATEMENT,UPLOADED,0.922,0.142,True
APP208733,PAN,UPLOADED,0.969,0.0,True
APP208733,SALARY_SLIP,UPLOADED,0.885,0.043,True
APP208733,BANK_STATEMENT,UPLOADED,0.999,0.103,True
APP208734,PAN,UPLOADED,0.976,0.0,True
APP208734,SALARY_SLIP,UPLOADED,0.961,0.007,True
APP208734,BANK_STATEMENT,UPLOADED,0.991,0.029,True
APP208735,PAN,UPLOADED,0.972,0.0,True
APP208735,SALARY_SLIP,UPLOADED,0.957,0.011,True
APP208735,BANK_STATEMENT,UPLOADED,0.918,0.043,True
APP208736,PAN,UPLOADED,0.983,0.0,True
APP208736,SALARY_SLIP,UPLOADED,0.893,0.048,True
APP208736,BANK_STATEMENT,UPLOADED,0.943,0.034,True
APP208737,PAN,UPLOADED,0.971,0.0,True
APP208737,SALARY_SLIP,UPLOADED,0.999,0.009,True
APP208737,BANK_STATEMENT,UPLOADED,0.999,0.105,True
APP208738,PAN,UPLOADED,0.987,0.0,True
APP208738,SALARY_SLIP,UPLOADED,0.936,0.04,True
APP208738,BANK_STATEMENT,UPLOADED,0.995,0.167,True
APP208739,PAN,UPLOADED,0.964,0.0,True
APP208739,SALARY_SLIP,UPLOADED,0.898,0.137,True
APP208739,BANK_STATEMENT,UPLOADED,0.708,0.266,True
APP208740,PAN,UPLOADED,0.949,0.0,True
APP208740,SALARY_SLIP,UPLOADED,0.957,0.011,True
APP208740,BANK_STATEMENT,UPLOADED,0.948,0.129,True
APP208741,PAN,UPLOADED,0.972,0.0,True
APP208741,SALARY_SLIP,UPLOADED,0.999,0.03,True
APP208741,BANK_STATEMENT,UPLOADED,0.839,0.081,True
APP208742,PAN,UPLOADED,0.986,0.0,True
APP208742,SALARY_SLIP,UPLOADED,0.968,0.027,True
APP208742,BANK_STATEMENT,UPLOADED,0.939,0.099,True
APP208743,PAN,UPLOADED,0.984,0.0,True
APP208743,SALARY_SLIP,UPLOADED,0.944,0.037,True
APP208743,BANK_STATEMENT,UPLOADED,0.999,0.024,True
APP208744,PAN,UPLOADED,0.976,0.0,True
APP208744,SALARY_SLIP,UPLOADED,0.812,0.034,True
APP208744,BANK_STATEMENT,UPLOADED,0.953,0.103,True
APP208745,PAN,UPLOADED,0.999,0.0,True
APP208745,SALARY_SLIP,UPLOADED,0.999,0.017,True
APP208745,BANK_STATEMENT,UPLOADED,0.92,0.06,True
APP208746,PAN,UPLOADED,0.986,0.0,True
APP208746,SALARY_SLIP,UPLOADED,0.814,0.238,True
APP208746,BANK_STATEMENT,UPLOADED,0.617,0.275,True
APP208747,PAN,UPLOADED,0.961,0.0,True
APP208747,SALARY_SLIP,UPLOADED,0.872,0.019,True
APP208747,BANK_STATEMENT,UPLOADED,0.932,0.149,True
APP208748,PAN,UPLOADED,0.958,0.0,True
APP208748,SALARY_SLIP,UPLOADED,0.976,0.039,True
APP208748,BANK_STATEMENT,UPLOADED,0.934,0.132,True
APP208749,PAN,UPLOADED,0.992,0.0,True
APP208749,SALARY_SLIP,UPLOADED,0.962,0.083,True
APP208749,BANK_STATEMENT,UPLOADED,0.867,0.022,True
APP208750,PAN,UPLOADED,0.985,0.0,True
APP208750,SALARY_SLIP,UPLOADED,0.894,0.014,True
APP208750,BANK_STATEMENT,UPLOADED,0.887,0.066,True
APP208751,PAN,UPLOADED,0.995,0.0,True
APP208751,SALARY_SLIP,UPLOADED,0.95,0.007,True
APP208751,BANK_STATEMENT,UPLOADED,0.986,0.177,True
APP208752,PAN,UPLOADED,0.954,0.0,True
APP208752,SALARY_SLIP,UPLOADED,0.999,0.019,True
APP208752,BANK_STATEMENT,UPLOADED,0.999,0.013,True
APP208753,PAN,UPLOADED,0.999,0.0,True
APP208753,SALARY_SLIP,UPLOADED,0.999,0.011,True
APP208753,BANK_STATEMENT,UPLOADED,0.972,0.027,True
APP208754,PAN,UPLOADED,0.992,0.0,True
APP208754,SALARY_SLIP,UPLOADED,0.971,0.053,True
APP208754,BANK_STATEMENT,UPLOADED,0.989,0.028,True
APP208755,PAN,UPLOADED,0.99,0.0,True
APP208755,SALARY_SLIP,UPLOADED,0.905,0.026,True
APP208755,BANK_STATEMENT,UPLOADED,0.936,0.07,True
APP208756,PAN,UPLOADED,0.965,0.0,True
APP208756,SALARY_SLIP,UPLOADED,0.95,0.027,True
