application_id,routing_decision,routing_reason,human_review_required
APP208201,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208202,DECLINE,POLICY_FAILURE,False
APP208203,DECLINE,POLICY_FAILURE,False
APP208204,DECLINE,POLICY_FAILURE,False
APP208205,DECLINE,POLICY_FAILURE,False
APP208206,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208207,DECLINE,POLICY_FAILURE,False
APP208208,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208209,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208210,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208211,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208212,DECLINE,POLICY_FAILURE,False
APP208213,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208214,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208215,DECLINE,POLICY_FAILURE,False
APP208216,DECLINE,POLICY_FAILURE,False
APP208217,DECLINE,POLICY_FAILURE,False
APP208218,DECLINE,POLICY_FAILURE,False
APP208219,DECLINE,POLICY_FAILURE,False
APP208220,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208221,DECLINE,POLICY_FAILURE,False
APP208222,DECLINE,POLICY_FAILURE,False
APP208223,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208224,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208225,DECLINE,POLICY_FAILURE,False
APP208226,DECLINE,POLICY_FAILURE,False
APP208227,DECLINE,POLICY_FAILURE,False
APP208228,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208229,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208230,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208231,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208232,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208233,DECLINE,POLICY_FAILURE,False
APP208234,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208235,DECLINE,POLICY_FAILURE,False
APP208236,DECLINE,POLICY_FAILURE,False
APP208237,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208238,DECLINE,POLICY_FAILURE,False
APP208239,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208240,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208241,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208242,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208243,DECLINE,POLICY_FAILURE,False
APP208244,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208245,DECLINE,POLICY_FAILURE,False
APP208246,DECLINE,POLICY_FAILURE,False
APP208247,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208248,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208249,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208250,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208251,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208252,DECLINE,POLICY_FAILURE,False
APP208253,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208254,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208255,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208256,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208257,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208258,DECLINE,POLICY_FAILURE,False
APP208259,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208260,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208261,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208262,DECLINE,POLICY_FAILURE,False
APP208263,DECLINE,POLICY_FAILURE,False
APP208264,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208265,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208266,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208267,DECLINE,POLICY_FAILURE,False
APP208268,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208269,DECLINE,POLICY_FAILURE,False
APP208270,DECLINE,POLICY_FAILURE,False
APP208271,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208272,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208273,DECLINE,POLICY_FAILURE,False
APP208274,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208275,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208276,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208277,DECLINE,POLICY_FAILURE,False
APP208278,DECLINE,POLICY_FAILURE,False
APP208279,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208280,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208281,DECLINE,POLICY_FAILURE,False
APP208282,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208283,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208284,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208285,DECLINE,POLICY_FAILURE,False
APP208286,DECLINE,POLICY_FAILURE,False
APP208287,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208288,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208289,DECLINE,POLICY_FAILURE,False
APP208290,HUMAN_REVIEW,LOW_DOCUMENT_CONFIDENCE,True
APP208291,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208292,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208293,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208294,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208295,DECLINE,POLICY_FAILURE,False
APP208296,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208297,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208298,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208299,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208300,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208301,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208302,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208303,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208304,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208305,DECLINE,POLICY_FAILURE,False
APP208306,DECLINE,POLICY_FAILURE,False
APP208307,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208308,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208309,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208310,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208311,DECLINE,POLICY_FAILURE,False
APP208312,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208313,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208314,DECLINE,POLICY_FAILURE,False
APP208315,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208316,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208317,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208318,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208319,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208320,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208321,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208322,DECLINE,POLICY_FAILURE,False
APP208323,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208324,DECLINE,POLICY_FAILURE,False
APP208325,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208326,DECLINE,POLICY_FAILURE,False
APP208327,DECLINE,POLICY_FAILURE,False
APP208328,DECLINE,POLICY_FAILURE,False
APP208329,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208330,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208331,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208332,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208333,DECLINE,POLICY_FAILURE,False
APP208334,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208335,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208336,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208337,DECLINE,POLICY_FAILURE,False
APP208338,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208339,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208340,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208341,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208342,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208343,DECLINE,POLICY_FAILURE,False
APP208344,DECLINE,POLICY_FAILURE,False
APP208345,DECLINE,POLICY_FAILURE,False
APP208346,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208347,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208348,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208349,DECLINE,POLICY_FAILURE,False
APP208350,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208351,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208352,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208353,DECLINE,POLICY_FAILURE,False
APP208354,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208355,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208356,DECLINE,POLICY_FAILURE,False
APP208357,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208358,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208359,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208360,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208361,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208362,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208363,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208364,DECLINE,POLICY_FAILURE,False
APP208365,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208366,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208367,DECLINE,POLICY_FAILURE,False
APP208368,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208369,DECLINE,POLICY_FAILURE,False
APP208370,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208371,DECLINE,POLICY_FAILURE,False
APP208372,HUMAN_REVIEW,LOW_DOCUMENT_CONFIDENCE,True
APP208373,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208374,DECLINE,POLICY_FAILURE,False
APP208375,DECLINE,POLICY_FAILURE,False
APP208376,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208377,DECLINE,POLICY_FAILURE,False
APP208378,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208379,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208380,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208381,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208382,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208383,DECLINE,POLICY_FAILURE,False
APP208384,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208385,DECLINE,POLICY_FAILURE,False
APP208386,DECLINE,POLICY_FAILURE,False
APP208387,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208388,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208389,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208390,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208391,DECLINE,POLICY_FAILURE,False
APP208392,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208393,DECLINE,POLICY_FAILURE,False
APP208394,DECLINE,POLICY_FAILURE,False
APP208395,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208396,DECLINE,POLICY_FAILURE,False
APP208397,DECLINE,POLICY_FAILURE,False
APP208398,DECLINE,POLICY_FAILURE,False
APP208399,DECLINE,POLICY_FAILURE,False
APP208400,HUMAN_REVIEW,LOW_DOCUMENT_CONFIDENCE,True
APP208401,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208402,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208403,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208404,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208405,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208406,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208407,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208408,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208409,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208410,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208411,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208412,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208413,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208414,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208415,DECLINE,POLICY_FAILURE,False
APP208416,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208417,DECLINE,POLICY_FAILURE,False
APP208418,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208419,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208420,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208421,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208422,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208423,DECLINE,POLICY_FAILURE,False
APP208424,DECLINE,POLICY_FAILURE,False
APP208425,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208426,DECLINE,POLICY_FAILURE,False
APP208427,DECLINE,POLICY_FAILURE,False
APP208428,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208429,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208430,DECLINE,POLICY_FAILURE,False
APP208431,DECLINE,POLICY_FAILURE,False
APP208432,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208433,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208434,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208435,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208436,HUMAN_REVIEW,MEDIUM_FRAUD_RISK,True
APP208437,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208438,DECLINE,POLICY_FAILURE,False
APP208439,DECLINE,POLICY_FAILURE,False
APP208440,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208441,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208442,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208443,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208444,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208445,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208446,DECLINE,POLICY_FAILURE,False
APP208447,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208448,DECLINE,POLICY_FAILURE,False
APP208449,DECLINE,POLICY_FAILURE,False
APP208450,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208451,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208452,DECLINE,POLICY_FAILURE,False
APP208453,DECLINE,POLICY_FAILURE,False
APP208454,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208455,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208456,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208457,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208458,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208459,DECLINE,POLICY_FAILURE,False
APP208460,DECLINE,POLICY_FAILURE,False
APP208461,DECLINE,POLICY_FAILURE,False
APP208462,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208463,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208464,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208465,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208466,DECLINE,POLICY_FAILURE,False
APP208467,DECLINE,POLICY_FAILURE,False
APP208468,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208469,DECLINE,POLICY_FAILURE,False
APP208470,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208471,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208472,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208473,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208474,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208475,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208476,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208477,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208478,DECLINE,POLICY_FAILURE,False
APP208479,DECLINE,POLICY_FAILURE,False
APP208480,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208481,DECLINE,POLICY_FAILURE,False
APP208482,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208483,DECLINE,POLICY_FAILURE,False
APP208484,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208485,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208486,DECLINE,POLICY_FAILURE,False
APP208487,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208488,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208489,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208490,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208491,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208492,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208493,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208494,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208495,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208496,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208497,DECLINE,POLICY_FAILURE,False
APP208498,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208499,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208500,DECLINE,POLICY_FAILURE,False
APP208501,DECLINE,POLICY_FAILURE,False
APP208502,DECLINE,POLICY_FAILURE,False
APP208503,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208504,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208505,DECLINE,POLICY_FAILURE,False
APP208506,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208507,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208508,DECLINE,POLICY_FAILURE,False
APP208509,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208510,DECLINE,POLICY_FAILURE,False
APP208511,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208512,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208513,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208514,DECLINE,POLICY_FAILURE,False
APP208515,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208516,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208517,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208518,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208519,DECLINE,POLICY_FAILURE,False
APP208520,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208521,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208522,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208523,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208524,DECLINE,POLICY_FAILURE,False
APP208525,DECLINE,POLICY_FAILURE,False
APP208526,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208527,DECLINE,POLICY_FAILURE,False
APP208528,DECLINE,POLICY_FAILURE,False
APP208529,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208530,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208531,DECLINE,POLICY_FAILURE,False
APP208532,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208533,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208534,DECLINE,POLICY_FAILURE,False
APP208535,DECLINE,POLICY_FAILURE,False
APP208536,DECLINE,POLICY_FAILURE,False
APP208537,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208538,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208539,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208540,DECLINE,POLICY_FAILURE,False
APP208541,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208542,DECLINE,POLICY_FAILURE,False
APP208543,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208544,DECLINE,POLICY_FAILURE,False
APP208545,DECLINE,POLICY_FAILURE,False
APP208546,DECLINE,POLICY_FAILURE,False
APP208547,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208548,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208549,DECLINE,POLICY_FAILURE,False
APP208550,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208551,DECLINE,POLICY_FAILURE,False
APP208552,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208553,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208554,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208555,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208556,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208557,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208558,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208559,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208560,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208561,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208562,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208563,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208564,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208565,DECLINE,POLICY_FAILURE,False
APP208566,HUMAN_REVIEW,LOW_DOCUMENT_CONFIDENCE,True
APP208567,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208568,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208569,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208570,DECLINE,POLICY_FAILURE,False
APP208571,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208572,DECLINE,POLICY_FAILURE,False
APP208573,DECLINE,POLICY_FAILURE,False
APP208574,DECLINE,POLICY_FAILURE,False
APP208575,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208576,DECLINE,POLICY_FAILURE,False
APP208577,DECLINE,POLICY_FAILURE,False
APP208578,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208579,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208580,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208581,DECLINE,POLICY_FAILURE,False
APP208582,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208583,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208584,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208585,DECLINE,POLICY_FAILURE,False
APP208586,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208587,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208588,DECLINE,POLICY_FAILURE,False
APP208589,DECLINE,POLICY_FAILURE,False
APP208590,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208591,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208592,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208593,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208594,DECLINE,POLICY_FAILURE,False
APP208595,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208596,HUMAN_REVIEW,LOW_DOCUMENT_CONFIDENCE,True
APP208597,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208598,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208599,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208600,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208601,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208602,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208603,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208604,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208605,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208606,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208607,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208608,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208609,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208610,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208611,DECLINE,POLICY_FAILURE,False
APP208612,DECLINE,POLICY_FAILURE,False
APP208613,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208614,DECLINE,POLICY_FAILURE,False
APP208615,DECLINE,POLICY_FAILURE,False
APP208616,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208617,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP208618,DECLINE,POLICY_FAILURE,False
