application_id,device_reuse_count_30d,applications_last_7d,location_mismatch,bank_account_age_months,document_anomaly_score,income_mismatch_score,fraud_label
APP208162,1,1,0,14,0.022,0.032,0
APP208163,0,1,0,38,0.016,0.049,0
APP208164,0,1,0,31,0.061,0.101,0
APP208165,0,0,0,12,0.028,0.027,0
APP208166,0,0,0,17,0.003,0.031,0
APP208167,0,0,0,13,0.063,0.062,0
APP208168,1,0,0,20,0.026,0.033,0
APP208169,1,0,0,35,0.081,0.061,0
APP208170,0,0,0,33,0.008,0.164,0
APP208171,0,0,0,12,0.049,0.11,0
APP208172,0,1,0,6,0.004,0.006,0
APP208173,3,1,0,28,0.043,0.019,0
APP208174,1,0,0,90,0.194,0.237,0
APP208175,0,0,0,19,0.009,0.056,0
APP208176,0,0,0,17,0.028,0.11,0
APP208177,0,0,0,26,0.01,0.154,0
APP208178,0,1,0,27,0.004,0.185,0
APP208179,1,0,0,15,0.045,0.164,0
APP208180,0,0,0,67,0.095,0.028,0
APP208181,0,0,0,37,0.009,0.111,0
APP208182,0,1,0,20,0.016,0.071,0
APP208183,0,1,0,28,0.024,0.017,0
APP208184,1,1,0,17,0.005,0.041,0
APP208185,1,2,0,40,0.001,0.366,0
APP208186,1,0,0,17,0.014,0.021,0
APP208187,0,1,0,5,0.048,0.106,0
APP208188,0,1,0,32,0.035,0.014,0
APP208189,0,0,0,26,0.061,0.255,0
APP208190,0,0,0,8,0.012,0.123,0
APP208191,0,0,0,30,0.001,0.058,0
APP208192,0,0,0,14,0.004,0.046,0
APP208193,1,0,0,41,0.044,0.338,0
APP208194,0,0,0,26,0.075,0.052,0
APP208195,1,0,0,43,0.001,0.004,0
APP208196,1,0,0,18,0.048,0.02,0
APP208197,0,1,0,8,0.004,0.105,0
APP208198,0,0,0,26,0.055,0.225,0
APP208199,0,1,0,19,0.016,0.026,0
APP208200,0,0,0,20,0.06,0.048,0
APP208201,0,0,0,14,0.008,0.009,0
APP208202,0,0,0,22,0.011,0.002,0
APP208203,1,0,0,41,0.008,0.028,0
APP208204,1,2,0,14,0.004,0.035,0
APP208205,2,0,0,20,0.049,0.021,0
APP208206,0,0,0,3,0.03,0.028,0
APP208207,1,0,0,25,0.01,0.12,0
APP208208,2,0,0,17,0.021,0.134,0
APP208209,0,1,0,17,0.009,0.064,0
APP208210,0,0,0,10,0.009,0.153,0
APP208211,0,0,0,21,0.014,0.032,0
APP208212,0,0,0,21,0.036,0.003,0
APP208213,1,1,0,37,0.002,0.126,0
APP208214,1,0,0,13,0.003,0.006,0
APP208215,0,0,0,49,0.026,0.046,0
APP208216,0,0,0,35,0.006,0.042,0
APP208217,0,0,0,33,0.021,0.147,0
APP208218,1,1,0,23,0.093,0.075,0
APP208219,0,1,0,21,0.015,0.252,0
APP208220,1,0,0,27,0.001,0.118,0
APP208221,0,1,0,17,0.162,0.03,1
APP208222,0,1,0,26,0.011,0.047,0
APP208223,1,0,0,23,0.044,0.011,0
APP208224,0,0,0,21,0.032,0.276,0
APP208225,0,0,1,43,0.143,0.071,0
APP208226,0,0,0,38,0.033,0.117,0
APP208227,3,0,0,17,0.031,0.124,0
APP208228,0,1,0,25,0.02,0.145,0
APP208229,0,1,0,28,0.0,0.258,0
APP208230,0,1,0,16,0.035,0.035,0
APP208231,0,1,0,21,0.025,0.085,0
APP208232,0,1,0,40,0.016,0.081,0
APP208233,0,0,0,16,0.121,0.057,0
APP208234,0,0,0,27,0.0,0.058,0
APP208235,1,0,0,13,0.015,0.091,0
APP208236,0,0,0,11,0.108,0.036,0
APP208237,0,2,0,50,0.078,0.001,0
APP208238,0,0,0,15,0.085,0.28,0
APP208239,1,0,0,22,0.006,0.246,0
APP208240,0,1,0,41,0.053,0.15,0
APP208241,1,0,0,20,0.038,0.193,0
APP208242,0,0,0,23,0.14,0.101,0
APP208243,3,1,0,16,0.04,0.035,0
APP208244,1,0,0,19,0.021,0.144,0
APP208245,0,2,0,47,0.013,0.025,0
APP208246,0,0,0,15,0.091,0.137,0
APP208247,0,0,0,23,0.021,0.104,0
APP208248,0,0,1,15,0.049,0.014,0
APP208249,0,0,0,26,0.049,0.036,0
APP208250,0,0,0,2,0.047,0.239,0
APP208251,0,2,0,12,0.025,0.086,0
APP208252,0,0,0,43,0.017,0.039,0
APP208253,0,0,1,12,0.005,0.083,0
APP208254,1,0,0,20,0.122,0.098,0
APP208255,1,1,0,8,0.008,0.045,0
APP208256,1,0,0,36,0.034,0.059,0
APP208257,1,0,0,22,0.013,0.024,0
APP208258,0,0,0,8,0.002,0.011,0
APP208259,0,0,0,18,0.011,0.093,0
APP208260,0,0,1,29,0.007,0.012,0
APP208261,1,2,0,29,0.007,0.174,0
APP208262,0,2,0,18,0.011,0.29,0
APP208263,0,0,0,10,0.018,0.08,0
APP208264,1,0,0,11,0.029,0.043,0
APP208265,0,0,0,13,0.161,0.202,0
APP208266,1,0,0,18,0.013,0.158,0
APP208267,0,0,0,12,0.038,0.061,0
APP208268,1,0,0,26,0.026,0.039,0
APP208269,0,0,0,41,0.021,0.058,0
APP208270,0,1,0,13,0.004,0.008,0
APP208271,1,2,0,22,0.002,0.139,0
APP208272,0,0,0,29,0.182,0.024,0
APP208273,0,1,0,29,0.08,0.009,0
APP208274,2,0,0,12,0.066,0.018,0
APP208275,1,0,0,16,0.028,0.106,0
APP208276,1,1,0,11,0.071,0.097,0
APP208277,0,0,0,4,0.045,0.038,0
APP208278,0,1,0,26,0.161,0.015,0
APP208279,0,0,0,14,0.01,0.08,0
APP208280,0,0,0,17,0.006,0.058,0
APP208281,1,0,0,20,0.014,0.019,0
APP208282,0,1,0,31,0.143,0.095,0
APP208283,0,1,0,19,0.049,0.01,0
APP208284,1,0,0,68,0.007,0.038,0
APP208285,0,0,0,34,0.153,0.061,0
APP208286,0,0,0,21,0.119,0.104,1
APP208287,0,1,0,21,0.01,0.0,0
APP208288,1,0,0,27,0.045,0.155,0
APP208289,0,0,0,13,0.018,0.014,0
APP208290,0,0,0,22,0.024,0.21,0
APP208291,0,0,0,36,0.004,0.039,0
APP208292,0,0,0,8,0.035,0.032,0
APP208293,1,1,0,9,0.013,0.098,0
APP208294,0,0,0,28,0.004,0.377,0
APP208295,0,0,0,13,0.032,0.052,0
APP208296,2,0,0,23,0.136,0.073,0
APP208297,0,1,0,37,0.013,0.081,0
APP208298,0,1,0,10,0.049,0.149,0
APP208299,1,0,0,13,0.015,0.144,0
APP208300,0,1,0,34,0.097,0.239,0
APP208301,1,0,1,10,0.02,0.082,0
APP208302,0,0,0,52,0.003,0.12,0
APP208303,1,0,0,65,0.033,0.363,0
APP208304,0,0,0,7,0.007,0.047,0
APP208305,0,1,0,13,0.072,0.02,0
APP208306,0,0,0,28,0.063,0.223,0
APP208307,0,1,0,35,0.003,0.149,0
APP208308,0,0,0,17,0.017,0.052,0
APP208309,1,0,0,12,0.0,0.065,0
APP208310,0,0,0,13,0.133,0.024,0
APP208311,0,1,1,28,0.089,0.133,0
APP208312,0,0,0,37,0.012,0.143,0
APP208313,0,1,0,40,0.055,0.039,0
APP208314,0,0,0,13,0.086,0.093,0
APP208315,2,1,0,12,0.025,0.149,0
APP208316,0,0,0,14,0.032,0.013,0
APP208317,0,0,0,32,0.031,0.102,0
APP208318,2,0,0,49,0.064,0.065,0
APP208319,0,0,0,44,0.008,0.095,0
APP208320,0,0,0,1,0.033,0.023,0
APP208321,0,0,0,33,0.056,0.142,0
APP208322,0,1,0,11,0.089,0.101,0
APP208323,0,0,0,49,0.005,0.107,0
APP208324,1,0,0,21,0.015,0.133,0
APP208325,0,2,0,11,0.062,0.064,0
APP208326,1,1,0,21,0.016,0.013,0
APP208327,0,0,0,28,0.043,0.128,0
APP208328,1,1,0,35,0.021,0.207,0
APP208329,0,0,0,18,0.064,0.088,0
APP208330,0,0,0,8,0.004,0.146,0
APP208331,0,0,1,45,0.088,0.019,0
APP208332,1,0,0,19,0.038,0.169,0
APP208333,0,0,0,7,0.08,0.083,0
APP208334,1,1,0,46,0.007,0.003,0
APP208335,0,2,0,28,0.026,0.294,0
APP208336,0,0,0,6,0.008,0.156,0
APP208337,0,1,0,66,0.183,0.277,0
APP208338,0,1,0,36,0.003,0.024,0
APP208339,0,1,0,40,0.067,0.234,0
APP208340,0,0,0,3,0.01,0.255,0
APP208341,0,1,0,5,0.186,0.164,0
APP208342,0,2,0,27,0.0,0.033,0
APP208343,0,0,0,5,0.054,0.425,0
APP208344,0,2,0,48,0.113,0.031,0
APP208345,0,0,0,19,0.016,0.216,0
APP208346,0,0,0,53,0.031,0.088,0
APP208347,1,0,0,4,0.028,0.118,0
APP208348,0,0,0,14,0.012,0.219,0
APP208349,0,0,0,6,0.006,0.264,0
APP208350,0,0,0,31,0.053,0.031,0
APP208351,0,2,0,27,0.033,0.067,0
APP208352,0,1,0,14,0.019,0.034,0
APP208353,2,1,0,31,0.169,0.213,0
APP208354,0,0,0,22,0.002,0.013,0
APP208355,0,0,0,66,0.002,0.05,0
APP208356,0,0,0,31,0.049,0.063,0
APP208357,0,0,0,30,0.045,0.034,0
APP208358,1,1,0,30,0.11,0.194,0
APP208359,2,0,0,28,0.074,0.037,0
APP208360,0,0,0,31,0.004,0.072,0
APP208361,0,0,0,6,0.023,0.014,0
APP208362,0,0,0,57,0.021,0.132,0
APP208363,0,0,0,62,0.227,0.116,0
APP208364,0,0,0,7,0.008,0.009,0
APP208365,1,0,0,33,0.021,0.183,0
APP208366,1,1,0,22,0.051,0.03,0
APP208367,2,1,0,20,0.089,0.15,0
APP208368,0,1,0,20,0.012,0.038,0
APP208369,2,1,0,17,0.124,0.122,0
APP208370,0,1,0,38,0.016,0.086,0
APP208371,0,0,0,6,0.001,0.048,0
APP208372,0,1,0,15,0.038,0.056,1
APP208373,0,1,0,48,0.0,0.22,0
APP208374,0,0,0,16,0.097,0.056,0
APP208375,0,0,0,39,0.021,0.079,0
APP208376,1,0,0,13,0.04,0.034,0
APP208377,0,1,0,12,0.002,0.068,0
APP208378,2,0,0,25,0.005,0.055,0
APP208379,1,2,0,29,0.012,0.148,0
APP208380,0,0,0,25,0.035,0.146,0
APP208381,1,0,0,17,0.021,0.075,0
APP208382,0,0,0,20,0.03,0.058,0
APP208383,0,1,0,9,0.119,0.155,0
APP208384,0,1,0,38,0.037,0.049,0
APP208385,0,0,0,45,0.068,0.071,0
APP208386,0,0,0,23,0.015,0.049,0
APP208387,0,0,0,29,0.073,0.011,0
APP208388,0,1,0,39,0.061,0.089,0
APP208389,0,0,0,20,0.134,0.246,0
APP208390,0,1,0,13,0.215,0.097,0
APP208391,0,2,0,21,0.024,0.625,0
APP208392,0,0,0,9,0.016,0.027,0
APP208393,1,0,0,22,0.011,0.017,0
APP208394,2,0,0,48,0.019,0.017,0
APP208395,1,1,0,34,0.014,0.02,0
APP208396,0,0,0,20,0.139,0.048,0
APP208397,1,0,0,29,0.054,0.07,0
APP208398,0,1,0,28,0.021,0.152,0
APP208399,0,1,0,27,0.156,0.113,0
APP208400,1,1,0,15,0.046,0.208,1
APP208401,0,0,0,53,0.076,0.028,0
APP208402,1,0,0,26,0.009,0.042,0
APP208403,1,0,0,18,0.042,0.121,0
APP208404,0,1,0,13,0.03,0.042,0
APP208405,1,0,0,28,0.074,0.005,0
APP208406,0,3,0,28,0.002,0.064,0
APP208407,2,0,0,19,0.033,0.028,0
APP208408,0,0,0,43,0.125,0.007,0
APP208409,0,0,0,25,0.046,0.039,0
APP208410,0,0,0,17,0.008,0.174,0
APP208411,1,1,0,6,0.019,0.021,0
APP208412,1,0,0,6,0.002,0.051,0
APP208413,0,1,0,32,0.102,0.015,0
APP208414,0,1,0,24,0.008,0.101,0
APP208415,0,1,0,17,0.011,0.017,0
APP208416,0,0,0,30,0.0,0.049,0
APP208417,2,0,0,11,0.023,0.002,0
APP208418,0,0,0,25,0.003,0.235,0
APP208419,0,0,0,37,0.128,0.091,0
APP208420,1,0,0,57,0.018,0.143,0
APP208421,0,1,0,9,0.114,0.13,0
APP208422,0,0,0,16,0.066,0.099,0
APP208423,1,0,0,21,0.181,0.091,0
APP208424,0,0,0,30,0.037,0.079,0
APP208425,0,0,0,24,0.179,0.254,0
APP208426,1,0,0,19,0.024,0.152,0
APP208427,0,0,0,18,0.052,0.087,0
APP208428,0,1,0,14,0.116,0.068,0
APP208429,0,0,0,9,0.039,0.238,0
APP208430,0,1,0,43,0.022,0.062,0
APP208431,1,1,0,8,0.045,0.021,0
APP208432,1,0,0,15,0.03,0.044,0
APP208433,0,0,0,34,0.015,0.207,0
APP208434,2,0,0,67,0.028,0.242,0
APP208435,0,1,0,32,0.043,0.013,0
APP208436,2,1,1,6,0.027,0.161,0
APP208437,1,0,0,40,0.004,0.04,0
APP208438,1,0,0,11,0.008,0.224,0
APP208439,0,1,0,22,0.231,0.113,0
APP208440,0,1,0,6,0.223,0.048,0
APP208441,0,0,0,36,0.001,0.137,0
APP208442,0,2,0,28,0.007,0.055,0
APP208443,0,0,0,34,0.024,0.009,0
APP208444,1,0,0,17,0.017,0.072,0
APP208445,2,0,0,30,0.012,0.078,0
APP208446,0,1,0,26,0.009,0.064,0
APP208447,1,1,0,41,0.017,0.015,0
APP208448,1,0,0,17,0.004,0.011,0
APP208449,0,2,0,40,0.012,0.192,0
APP208450,0,0,0,22,0.048,0.006,0
APP208451,0,0,0,27,0.02,0.016,0
APP208452,1,0,0,31,0.011,0.108,0
APP208453,1,0,0,20,0.021,0.237,0
APP208454,0,0,0,9,0.06,0.112,0
APP208455,0,1,0,20,0.131,0.015,0
APP208456,1,0,0,29,0.04,0.086,0
APP208457,0,0,0,22,0.054,0.028,0
APP208458,0,0,0,50,0.005,0.149,0
APP208459,0,2,0,3,0.106,0.071,0
APP208460,0,0,0,43,0.023,0.164,0
APP208461,1,1,0,48,0.011,0.062,0
APP208462,2,0,0,22,0.111,0.06,0
APP208463,0,0,0,17,0.018,0.185,0
APP208464,0,0,0,10,0.001,0.244,0
APP208465,0,0,0,17,0.001,0.173,0
APP208466,0,0,0,13,0.047,0.096,0
APP208467,0,0,0,17,0.006,0.156,0
APP208468,0,1,0,42,0.12,0.141,0
APP208469,1,1,0,24,0.028,0.068,0
APP208470,0,0,0,16,0.056,0.106,0
APP208471,0,0,0,33,0.021,0.013,0
APP208472,0,0,0,30,0.052,0.008,0
APP208473,0,1,1,16,0.014,0.31,0
APP208474,0,1,0,19,0.032,0.016,0
APP208475,0,1,1,16,0.052,0.086,0
APP208476,0,1,0,12,0.006,0.088,0
APP208477,1,0,0,7,0.124,0.028,0
APP208478,1,0,0,15,0.144,0.027,0
APP208479,0,0,0,22,0.01,0.379,0
APP208480,0,0,1,29,0.067,0.14,0
APP208481,0,1,0,37,0.012,0.019,0
APP208482,1,0,0,13,0.026,0.118,0
APP208483,0,0,0,28,0.034,0.227,0
APP208484,0,2,0,4,0.043,0.024,0
APP208485,0,2,0,34,0.082,0.065,0
APP208486,0,1,0,20,0.0,0.095,0
APP208487,0,1,0,16,0.044,0.08,0
APP208488,0,1,0,29,0.039,0.053,0
APP208489,1,2,0,12,0.002,0.055,0
APP208490,1,2,0,22,0.102,0.015,0
APP208491,0,0,0,20,0.018,0.07,0
APP208492,0,0,0,12,0.006,0.043,0
APP208493,0,0,0,4,0.018,0.21,0
APP208494,1,0,0,38,0.01,0.039,0
APP208495,0,1,0,33,0.045,0.156,0
APP208496,1,0,0,32,0.066,0.005,0
APP208497,0,0,0,30,0.008,0.051,0
APP208498,1,0,0,16,0.0,0.034,0
APP208499,0,1,0,12,0.048,0.081,0
APP208500,1,0,0,19,0.064,0.056,0
APP208501,1,1,0,18,0.009,0.053,0
APP208502,0,0,0,43,0.047,0.164,0
APP208503,0,1,0,23,0.006,0.334,0
APP208504,0,1,0,27,0.001,0.13,0
APP208505,1,1,0,22,0.171,0.041,0
APP208506,0,1,0,42,0.02,0.082,0
APP208507,3,0,0,29,0.089,0.198,0
APP208508,0,0,0,17,0.023,0.111,0
APP208509,1,0,0,15,0.021,0.264,0
APP208510,0,1,0,10,0.011,0.022,0
APP208511,1,1,0,9,0.168,0.125,0
APP208512,0,1,0,20,0.0,0.076,0
APP208513,0,2,0,24,0.003,0.084,0
APP208514,0,1,0,8,0.136,0.056,0
APP208515,0,1,0,19,0.023,0.117,0
APP208516,0,1,0,8,0.002,0.065,0
APP208517,1,1,0,20,0.007,0.048,0
APP208518,0,1,0,8,0.013,0.064,0
APP208519,0,2,0,23,0.049,0.119,0
APP208520,3,1,0,16,0.029,0.093,0
APP208521,0,0,0,8,0.038,0.024,0
APP208522,1,0,0,29,0.049,0.026,0
APP208523,0,1,0,56,0.01,0.375,0
APP208524,0,0,0,11,0.046,0.071,0
APP208525,2,0,0,10,0.024,0.029,0
APP208526,0,0,0,7,0.057,0.017,0
APP208527,0,2,0,48,0.021,0.086,0
APP208528,0,1,0,25,0.024,0.057,0
APP208529,1,0,0,42,0.035,0.159,0
APP208530,1,0,0,41,0.099,0.041,0
APP208531,0,0,0,25,0.083,0.071,0
APP208532,0,0,0,34,0.001,0.067,0
APP208533,0,0,0,46,0.228,0.016,0
APP208534,0,1,0,8,0.024,0.02,0
APP208535,0,0,0,41,0.244,0.117,0
APP208536,0,0,0,36,0.048,0.026,0
APP208537,0,1,0,18,0.008,0.075,0
APP208538,0,1,0,23,0.05,0.029,0
APP208539,0,1,0,21,0.023,0.001,0
APP208540,0,0,0,26,0.023,0.024,0
APP208541,0,1,0,16,0.011,0.069,0
APP208542,1,0,0,14,0.002,0.012,0
APP208543,0,0,0,8,0.022,0.05,0
APP208544,0,0,0,21,0.012,0.359,0
APP208545,1,1,0,52,0.001,0.072,0
APP208546,1,0,0,17,0.007,0.212,0
APP208547,0,0,0,28,0.094,0.068,0
APP208548,2,0,0,46,0.113,0.176,0
APP208549,0,0,0,12,0.021,0.048,0
APP208550,2,1,0,6,0.027,0.051,0
APP208551,0,0,0,12,0.006,0.132,0
APP208552,0,1,0,16,0.017,0.017,0
APP208553,0,0,0,29,0.001,0.014,0
APP208554,0,1,0,11,0.014,0.074,0
APP208555,0,0,0,14,0.005,0.049,0
APP208556,0,2,0,8,0.105,0.005,0
APP208557,0,0,0,26,0.012,0.195,0
APP208558,0,0,0,28,0.039,0.043,0
APP208559,0,0,0,9,0.011,0.06,0
APP208560,0,0,0,24,0.041,0.115,0
APP208561,1,1,0,32,0.001,0.01,0
APP208562,2,1,0,19,0.075,0.176,0
APP208563,0,2,0,19,0.008,0.126,0
APP208564,2,1,0,19,0.006,0.025,0
APP208565,0,0,0,20,0.015,0.086,0
APP208566,0,0,0,17,0.106,0.205,0
APP208567,0,0,0,40,0.102,0.072,0
APP208568,0,0,0,21,0.003,0.184,0
APP208569,0,0,0,26,0.068,0.166,0
APP208570,0,2,0,34,0.009,0.115,0
APP208571,0,1,0,16,0.003,0.147,0
APP208572,0,1,0,13,0.001,0.091,0
APP208573,0,1,0,23,0.077,0.053,0
APP208574,0,0,0,6,0.111,0.017,0
APP208575,0,0,0,18,0.012,0.151,0
APP208576,0,2,0,36,0.002,0.001,0
APP208577,1,0,0,67,0.14,0.011,0
APP208578,0,0,0,7,0.0,0.32,0
APP208579,0,1,0,15,0.01,0.224,0
APP208580,1,0,0,2,0.099,0.132,0
APP208581,0,0,0,33,0.008,0.326,0
APP208582,0,1,0,17,0.019,0.198,0
APP208583,0,0,0,27,0.046,0.031,0
APP208584,0,1,0,12,0.023,0.08,0
APP208585,0,1,0,25,0.02,0.02,0
APP208586,0,1,0,56,0.009,0.198,0
APP208587,0,0,0,30,0.026,0.031,0
APP208588,0,0,0,21,0.023,0.015,0
APP208589,0,1,0,24,0.062,0.254,0
APP208590,1,0,0,9,0.005,0.131,0
APP208591,0,1,0,3,0.028,0.088,0
APP208592,1,1,0,11,0.045,0.178,0
APP208593,1,0,0,30,0.043,0.111,0
APP208594,0,0,0,35,0.083,0.055,0
APP208595,1,0,0,25,0.059,0.099,0
APP208596,0,3,0,39,0.096,0.249,1
APP208597,0,0,0,23,0.01,0.063,0
APP208598,2,0,0,31,0.012,0.237,0
APP208599,0,0,0,30,0.015,0.156,0
APP208600,0,0,0,19,0.072,0.053,0
APP208601,1,0,0,18,0.002,0.134,0
APP208602,1,1,0,31,0.004,0.206,0
APP208603,0,0,0,34,0.012,0.026,0
APP208604,0,1,0,8,0.06,0.183,0
APP208605,0,0,0,22,0.028,0.065,0
APP208606,0,1,0,16,0.001,0.242,0
APP208607,0,1,0,10,0.008,0.132,0
APP208608,1,0,0,19,0.172,0.05,0
APP208609,1,0,0,22,0.021,0.092,0
APP208610,0,0,0,24,0.012,0.061,0
APP208611,0,2,0,20,0.013,0.13,0
APP208612,0,0,0,18,0.137,0.036,0
APP208613,0,0,0,20,0.015,0.044,0
APP208614,1,1,0,23,0.003,0.014,0
APP208615,0,2,0,35,0.021,0.037,0
APP208616,0,0,0,24,0.035,0.179,0
APP208617,0,0,0,8,0.025,0.226,0
APP208618,2,0,0,10,0.044,0.049,0
APP208619,0,0,0,26,0.005,0.086,0
APP208620,0,1,0,24,0.004,0.154,0
APP208621,0,0,0,26,0.107,0.061,0
APP208622,0,0,0,28,0.009,0.119,0
APP208623,0,0,0,18,0.015,0.046,0
APP208624,1,0,0,57,0.007,0.099,0
APP208625,1,2,0,23,0.002,0.088,0
APP208626,2,1,0,13,0.082,0.164,0
APP208627,0,0,0,32,0.03,0.039,0
APP208628,0,0,0,9,0.24,0.106,0
APP208629,0,0,0,12,0.008,0.011,0
APP208630,0,0,0,13,0.002,0.296,0
APP208631,0,0,0,14,0.055,0.157,0
APP208632,0,1,0,22,0.018,0.116,0
APP208633,0,0,0,33,0.067,0.051,0
APP208634,1,0,1,25,0.007,0.183,0
APP208635,1,0,0,23,0.041,0.15,0
APP208636,1,1,0,71,0.185,0.012,0
APP208637,0,0,0,17,0.005,0.013,0
APP208638,0,0,0,12,0.05,0.194,0
APP208639,0,0,0,26,0.005,0.025,0
APP208640,0,0,0,48,0.041,0.04,0
APP208641,0,0,0,21,0.025,0.051,0
APP208642,0,1,0,35,0.016,0.221,0
APP208643,0,0,1,13,0.038,0.013,0
APP208644,0,0,0,12,0.007,0.063,0
APP208645,0,1,0,14,0.043,0.05,0
APP208646,0,0,0,84,0.03,0.049,0
APP208647,0,2,0,24,0.003,0.009,0
APP208648,1,0,0,23,0.038,0.024,0
APP208649,2,0,0,6,0.073,0.234,0
APP208650,1,0,0,2,0.074,0.076,0
APP208651,0,0,0,7,0.003,0.145,0
APP208652,1,0,0,17,0.026,0.051,0
APP208653,0,0,0,55,0.056,0.039,0
APP208654,0,0,0,45,0.198,0.071,0
APP208655,0,1,0,24,0.21,0.069,0
APP208656,1,0,0,21,0.004,0.005,0
APP208657,0,0,0,40,0.018,0.073,0
APP208658,0,0,0,71,0.081,0.086,0
APP208659,1,0,0,10,0.012,0.065,0
APP208660,1,3,0,35,0.132,0.142,0
APP208661,1,0,0,33,0.056,0.049,0
APP208662,0,0,0,68,0.102,0.217,0
APP208663,1,1,0,23,0.057,0.091,0
APP208664,1,1,0,44,0.059,0.047,0
APP208665,0,0,0,19,0.048,0.052,0
APP208666,1,0,0,25,0.003,0.061,0
APP208667,0,1,0,32,0.114,0.085,0
APP208668,0,0,0,17,0.0,0.077,0
APP208669,1,2,0,50,0.055,0.071,0
APP208670,1,1,0,23,0.001,0.07,0
APP208671,1,0,0,29,0.023,0.068,0
APP208672,0,0,0,11,0.024,0.053,0
APP208673,0,0,0,29,0.066,0.12,0
APP208674,0,0,0,26,0.023,0.084,0
APP208675,1,0,0,22,0.047,0.18,0
APP208676,1,0,0,26,0.022,0.166,0
APP208677,1,0,1,39,0.106,0.07,0
APP208678,0,0,0,9,0.009,0.067,0
APP208679,0,0,0,28,0.011,0.055,0
APP208680,1,1,0,12,0.023,0.186,0
APP208681,0,1,0,32,0.056,0.107,0
APP208682,0,2,0,24,0.062,0.044,0
APP208683,0,1,1,52,0.124,0.284,0
APP208684,1,1,0,4,0.004,0.081,0
APP208685,0,1,0,27,0.0,0.101,0
APP208686,0,0,0,21,0.009,0.009,0
APP208687,0,0,0,9,0.013,0.094,0
APP208688,0,1,0,17,0.07,0.026,0
APP208689,0,0,0,15,0.069,0.002,0
APP208690,0,0,0,12,0.009,0.003,0
APP208691,0,0,0,8,0.021,0.001,0
APP208692,0,0,0,12,0.069,0.116,0
APP208693,1,0,0,20,0.004,0.046,0
APP208694,1,0,0,38,0.015,0.05,0
APP208695,1,0,0,32,0.051,0.174,0
APP208696,0,2,0,36,0.028,0.08,0
APP208697,1,0,0,16,0.02,0.174,0
APP208698,0,0,0,27,0.045,0.077,0
APP208699,1,1,0,26,0.067,0.157,0
APP208700,0,0,0,30,0.104,0.015,0
APP208701,0,1,0,22,0.024,0.104,0
APP208702,0,0,0,15,0.028,0.175,0
APP208703,1,0,0,28,0.064,0.008,0
APP208704,0,0,0,44,0.042,0.125,0
APP208705,0,0,0,10,0.132,0.238,0
APP208706,0,0,0,39,0.011,0.308,0
APP208707,0,0,0,21,0.055,0.05,0
APP208708,0,0,0,7,0.001,0.009,0
APP208709,0,1,1,45,0.104,0.163,1
APP208710,1,0,0,36,0.089,0.126,0
APP208711,2,0,0,10,0.001,0.109,0
APP208712,0,0,0,24,0.001,0.146,0
APP208713,0,0,0,44,0.086,0.074,0
APP208714,1,1,0,8,0.082,0.004,0
APP208715,0,0,0,31,0.049,0.088,0
APP208716,0,0,0,47,0.032,0.041,0
APP208717,0,0,0,10,0.072,0.04,0
APP208718,0,3,0,16,0.018,0.011,0
APP208719,0,2,0,18,0.078,0.118,0
APP208720,0,0,0,57,0.006,0.132,0
APP208721,0,0,0,12,0.015,0.255,0
APP208722,0,0,0,26,0.041,0.01,0
APP208723,0,0,0,6,0.011,0.075,0
APP208724,0,1,0,5,0.025,0.086,0
APP208725,1,0,0,16,0.038,0.052,0
APP208726,2,0,0,31,0.039,0.071,0
APP208727,0,0,0,19,0.013,0.047,0
APP208728,2,1,0,27,0.027,0.256,1
APP208729,1,0,0,7,0.047,0.187,0
APP208730,0,0,0,27,0.003,0.027,0
APP208731,0,0,0,11,0.013,0.01,0
APP208732,1,0,0,20,0.014,0.008,0
APP208733,0,0,0,9,0.011,0.004,0
APP208734,1,0,1,17,0.041,0.086,0
APP208735,0,0,0,53,0.003,0.021,0
APP208736,0,2,0,13,0.023,0.021,0
APP208737,0,1,1,33,0.031,0.001,0
APP208738,0,0,0,16,0.016,0.161,0
APP208739,0,2,0,25,0.015,0.033,1
APP208740,0,1,0,22,0.005,0.012,0
APP208741,0,2,1,20,0.015,0.095,0
APP208742,3,0,0,24,0.008,0.154,0
APP208743,1,0,0,25,0.107,0.003,0
APP208744,0,1,0,32,0.073,0.126,0
APP208745,0,1,1,18,0.005,0.117,0
APP208746,1,3,0,31,0.003,0.204,1
APP208747,1,0,0,36,0.166,0.042,0
APP208748,0,0,0,25,0.012,0.237,0
APP208749,0,1,0,20,0.146,0.021,0
APP208750,0,0,0,9,0.048,0.033,0
APP208751,0,0,0,35,0.042,0.055,0
APP208752,0,1,0,27,0.025,0.009,0
APP208753,0,0,0,21,0.016,0.004,0
APP208754,0,0,0,15,0.035,0.023,0
APP208755,0,1,0,29,0.037,0.194,0
APP208756,1,0,0,17,0.016,0.065,0
APP208757,0,0,0,12,0.026,0.021,0
APP208758,1,0,0,9,0.058,0.228,0
APP208759,0,1,1,33,0.056,0.064,0
APP208760,0,0,0,10,0.019,0.028,0
APP208761,0,0,0,11,0.041,0.223,0
APP208762,0,0,0,28,0.106,0.073,0
APP208763,0,0,0,19,0.011,0.147,0
APP208764,0,0,0,18,0.021,0.052,0
APP208765,0,1,0,30,0.029,0.111,0
APP208766,0,0,0,33,0.159,0.035,0
